item_id,order_id,product_id,quantity,unit_price,discount_percent,valid_order,valid_product
2974,ORD-00624,PROD-00208,3,287.19,28.37,True,True
2975,ORD-00937,PROD-00158,5,2438.9,16.68,True,True
2976,ORD-00947,PROD-00143,2,2487.16,31.5,True,True
2977,ORD-00360,PROD-00282,5,1561.04,3.59,True,True
2978,ORD-00893,PROD-00237,7,1165.1,4.14,True,True
2979,ORD-00694,PROD-00179,7,365.55,33.13,True,True
2980,ORD-00971,PROD-00172,1,2198.27,17.68,True,True
2981,ORD-01368,PROD-00130,5,1992.25,10.86,True,True
2982,ORD-01291,PROD-00116,3,330.95,1.28,True,True
2983,ORD-00384,PROD-00271,7,821.97,22.29,True,True
2984,ORD-00368,PROD-00054,3,2309.35,38.28,True,True
2985,ORD-00167,PROD-00138,7,1672.25,2.14,True,True
2986,ORD-00362,PROD-00087,5,1955.21,35.76,True,True
2987,ORD-00180,PROD-00190,5,1583.36,18.51,True,True
2988,ORD-01165,PROD-00164,3,318.53,22.01,True,True
2989,ORD-01064,PROD-00154,5,468.25,40.0,True,True
2990,ORD-01086,PROD-00007,3,1954.39,15.07,True,True
2991,ORD-01234,PROD-00183,2,2363.19,39.72,True,True
2992,ORD-00358,PROD-00146,4,247.23,37.23,True,True
2993,ORD-00858,PROD-00297,3,506.28,24.09,True,True
2994,ORD-00331,PROD-00165,2,289.23,4.27,True,True
2995,ORD-00521,PROD-00238,7,417.17,2.5,True,True
2996,ORD-01333,PROD-00066,4,1591.95,36.49,True,True
2997,ORD-00929,PROD-00067,6,2437.3,2.06,True,True
2998,ORD-01476,PROD-00085,3,1714.07,26.21,True,True
2999,ORD-00420,PROD-00032,5,914.07,26.77,True,True
3000,ORD-00819,PROD-00288,7,2408.8,40.55,True,True
3001,ORD-99999,PROD-99999,6,1124.03,100.0,False,False
3002,ORD-01090,PROD-00134,1,1766.5,41.52,True,True
3003,ORD-00290,PROD-00014,2,1130.56,15.71,True,True
3004,ORD-01370,PROD-00020,5,1951.47,44.42,True,True
3005,ORD-00047,PROD-00248,7,287.82,28.48,True,True
3006,ORD-01041,PROD-00271,4,348.48,40.93,True,True
3007,ORD-01111,PROD-00008,1,1816.73,45.0,True,True
3008,ORD-01125,PROD-00110,4,1839.75,16.48,True,True
3009,ORD-00988,PROD-00071,2,993.86,30.47,True,True
3010,ORD-00104,PROD-00033,5,2194.47,33.38,True,True
3011,ORD-01048,PROD-00280,1,1447.74,40.9,True,True
3012,ORD-00306,PROD-00215,4,210.18,22.18,True,True
3013,ORD-00703,PROD-00012,5,1455.59,23.49,True,True
3014,ORD-00192,PROD-00267,4,1073.55,0.83,True,True
3015,ORD-00470,PROD-00024,7,645.78,24.82,True,True
3016,ORD-01115,PROD-00089,4,567.37,0.11,True,True
3017,ORD-00434,PROD-00117,2,1152.42,30.9,True,True
3018,ORD-01276,PROD-00107,3,510.09,14.36,True,True
3019,ORD-00233,PROD-00064,1,303.17,21.11,True,True
3020,ORD-00004,PROD-00251,3,86.1,11.08,True,True
3021,ORD-00670,PROD-00261,4,1325.77,11.57,True,True
3022,ORD-00928,PROD-00062,6,1607.27,42.76,True,True
3023,ORD-00235,PROD-00081,2,2399.45,35.82,True,True
3024,ORD-00916,PROD-00158,2,276.3,18.9,True,True
3025,ORD-00156,PROD-00063,4,1290.38,19.18,True,True
3026,ORD-01473,PROD-00008,1,451.87,15.19,True,True
3027,ORD-00996,PROD-00164,1,1737.75,25.34,True,True
3028,ORD-00660,PROD-00282,2,603.12,19.09,True,True
3029,ORD-00932,PROD-00001,7,1533.8,9.39,True,True
3030,ORD-01171,PROD-00287,4,1804.91,37.47,True,True
3031,ORD-00684,PROD-00078,4,1562.75,16.1,True,True
3032,ORD-01308,PROD-00200,7,919.96,31.04,True,True
3033,ORD-00857,PROD-00035,2,711.76,16.02,True,True
3034,ORD-01056,PROD-00273,4,1389.76,30.0,True,True
3035,ORD-01104,PROD-00248,4,1891.14,30.1,True,True
3036,ORD-00026,PROD-00174,2,950.51,40.64,True,True
3037,ORD-01104,PROD-00163,5,1529.72,24.55,True,True
3038,ORD-00870,PROD-00241,2,1095.98,38.85,True,True
3039,ORD-00371,PROD-00278,7,1737.03,40.89,True,True
3040,ORD-00406,PROD-00030,2,763.83,36.65,True,True
3041,ORD-01468,PROD-00152,1,1221.47,16.63,True,True
3042,ORD-01376,PROD-00170,1,2415.8,0.37,True,True
3043,ORD-00717,PROD-00131,4,1732.17,16.97,True,True
3044,ORD-00504,PROD-00209,1,2397.48,33.59,True,True
3045,ORD-01017,PROD-00240,7,282.47,18.88,True,True
3046,ORD-00329,PROD-00179,6,1266.93,32.93,True,True
3047,ORD-00350,PROD-00050,2,1835.0,26.55,True,True
3048,ORD-00710,PROD-00074,2,655.98,42.95,True,True
3049,ORD-00587,PROD-00209,1,813.36,1.2,True,True
3050,ORD-01122,PROD-00242,3,1882.57,39.5,True,True
3051,ORD-00051,PROD-00294,2,663.16,18.27,True,True
3052,ORD-00123,PROD-00101,3,347.95,32.73,True,True
3053,ORD-01127,PROD-00265,3,1668.88,7.82,True,True
3054,ORD-00793,PROD-00278,5,214.26,24.76,True,True
3055,ORD-00547,PROD-00225,6,2064.58,17.56,True,True
3056,ORD-01354,PROD-00256,6,406.28,28.6,True,True
3057,ORD-01243,PROD-00236,1,335.13,3.5,True,True
3058,ORD-01366,PROD-00198,4,763.57,35.2,True,True
3059,ORD-01454,PROD-00166,4,2394.25,30.68,True,True
3060,ORD-01016,PROD-00144,3,950.5,8.91,True,True
3061,ORD-01259,PROD-00200,1,1149.78,30.92,True,True
3062,ORD-00535,PROD-00166,2,2127.05,28.33,True,True
3063,ORD-00913,PROD-00024,7,525.26,10.02,True,True
3064,ORD-01016,PROD-00131,3,446.34,35.66,True,True
3065,ORD-00182,PROD-00293,5,425.28,41.72,True,True
3066,ORD-00868,PROD-00072,1,884.02,0.06,True,True
3067,ORD-01326,PROD-00022,3,1981.27,33.47,True,True
3068,ORD-01264,PROD-00053,7,271.5,19.95,True,True
3069,ORD-00493,PROD-00013,6,1741.02,32.73,True,True
3070,ORD-00300,PROD-00195,4,1877.1,20.92,True,True
3071,ORD-00924,PROD-00003,2,2083.09,9.39,True,True
3072,ORD-00656,PROD-00262,1,1250.63,0.39,True,True
3073,ORD-00575,PROD-00275,5,1582.9,35.64,True,True
3074,ORD-01283,PROD-00268,6,37.35,4.32,True,True
3075,ORD-00648,PROD-00168,6,343.96,34.79,True,True
3076,ORD-01239,PROD-00209,3,2155.87,12.72,True,True
3077,ORD-00136,PROD-00052,7,1530.07,11.5,True,True
3078,ORD-00660,PROD-00161,4,113.75,14.85,True,True
3079,ORD-00167,PROD-00065,3,2156.08,17.14,True,True
3080,ORD-00278,PROD-00084,1,387.59,8.84,True,True
3081,ORD-00435,PROD-00154,1,1674.73,39.94,True,True
3082,ORD-00755,PROD-00060,5,2057.29,33.92,True,True
3083,ORD-00162,PROD-00293,6,42.73,12.08,True,True
3084,ORD-01455,PROD-00119,7,1322.88,28.56,True,True
3085,ORD-01311,PROD-00219,5,2113.75,12.63,True,True
3086,ORD-00051,PROD-00085,3,1216.08,29.92,True,True
3087,ORD-00816,PROD-00300,5,793.26,3.49,True,True
3088,ORD-00769,PROD-00030,3,1958.19,13.99,True,True
3089,ORD-00639,PROD-00293,6,2150.4,6.01,True,True
3090,ORD-00757,PROD-00203,1,479.84,34.72,True,True
3091,ORD-00428,PROD-00269,5,701.2,25.96,True,True
3092,ORD-00850,PROD-00242,7,907.57,11.45,True,True
3093,ORD-00154,PROD-00202,2,916.63,31.5,True,True
3094,ORD-00695,PROD-00118,4,1440.98,7.61,True,True
3095,ORD-00438,PROD-00056,5,738.87,8.25,True,True
3096,ORD-00316,PROD-00166,7,1432.44,25.89,True,True
3097,ORD-01140,PROD-00182,4,1416.7,19.06,True,True
3098,ORD-00305,PROD-00295,3,168.39,39.36,True,True
3099,ORD-00586,PROD-00241,6,493.55,27.43,True,True
3100,ORD-00540,PROD-00131,6,206.95,39.65,True,True
3101,ORD-00378,PROD-99999,7,1272.09,24.1,True,False
3102,ORD-01359,PROD-00053,3,1953.03,35.63,True,True
3103,ORD-00302,PROD-00234,7,2362.19,10.67,True,True
3104,ORD-00920,PROD-00229,6,1292.04,36.25,True,True
3105,ORD-00620,PROD-00098,5,427.06,22.15,True,True
3106,ORD-00438,PROD-00296,4,1971.47,8.29,True,True
3107,ORD-00442,PROD-00246,3,26.91,32.63,True,True
3108,ORD-00219,PROD-00260,7,2235.09,7.3,True,True
3109,ORD-00046,PROD-00116,6,247.06,35.88,True,True
3110,ORD-00195,PROD-00144,6,1823.85,38.87,True,True
3111,ORD-01131,PROD-00216,5,1876.35,16.64,True,True
3112,ORD-00005,PROD-00077,2,1506.06,43.58,True,True
3113,ORD-00324,PROD-00134,4,325.61,16.98,True,True
3114,ORD-00091,PROD-00024,1,703.86,9.58,True,True
3115,ORD-00431,PROD-00127,5,1284.4,38.57,True,True
3116,ORD-01257,PROD-00092,3,1439.23,9.86,True,True
3117,ORD-00286,PROD-00143,2,1311.41,28.14,True,True
3118,ORD-00885,PROD-00079,6,2300.64,8.46,True,True
3119,ORD-00833,PROD-00076,5,2264.42,5.9,True,True
3120,ORD-01068,PROD-00060,6,416.21,0.31,True,True
3121,ORD-00890,PROD-00278,7,1556.54,22.8,True,True
3122,ORD-00697,PROD-00120,6,2116.1,31.93,True,True
3123,ORD-00767,PROD-00292,1,1660.22,28.08,True,True
3124,ORD-00148,PROD-00183,4,163.09,22.53,True,True
3125,ORD-00049,PROD-00147,3,2111.31,0.66,True,True
3126,ORD-99999,PROD-00094,6,1451.53,35.47,False,True
3127,ORD-01420,PROD-00095,4,2424.99,37.69,True,True
3128,ORD-00186,PROD-00184,1,1759.87,3.58,True,True
3129,ORD-00757,PROD-00213,5,610.5,29.72,True,True
3130,ORD-00800,PROD-00110,5,1724.41,40.53,True,True
3131,ORD-01155,PROD-00097,7,1188.23,1.54,True,True
3132,ORD-01340,PROD-00123,1,897.44,30.3,True,True
3133,ORD-00588,PROD-00141,6,1081.27,20.73,True,True
3134,ORD-00447,PROD-00017,2,669.64,4.25,True,True
3135,ORD-00753,PROD-00035,1,814.56,33.9,True,True
3136,ORD-00403,PROD-00036,1,947.95,33.11,True,True
3137,ORD-00495,PROD-00107,1,432.86,27.08,True,True
3138,ORD-00077,PROD-00285,1,386.44,21.33,True,True
3139,ORD-00052,PROD-00039,4,1553.14,11.84,True,True
3140,ORD-00604,PROD-00246,4,1590.88,6.25,True,True
3141,ORD-00408,PROD-00288,5,2051.34,42.6,True,True
3142,ORD-01349,PROD-00264,2,741.48,3.04,True,True
3143,ORD-00996,PROD-00125,5,64.39,30.51,True,True
3144,ORD-01468,PROD-00171,3,2164.64,29.15,True,True
3145,ORD-01351,PROD-00204,1,1644.25,22.28,True,True
3146,ORD-01236,PROD-00255,7,528.08,6.93,True,True
3147,ORD-01238,PROD-00159,7,1572.32,20.06,True,True
3148,ORD-00309,PROD-00266,7,1325.29,2.99,True,True
3149,ORD-00136,PROD-00198,1,1413.32,37.82,True,True
3150,ORD-01180,PROD-00222,3,223.47,29.89,True,True
3151,ORD-00559,PROD-00061,5,642.6,100.0,True,True
3152,ORD-00910,PROD-00239,5,852.48,16.87,True,True
3153,ORD-00371,PROD-00093,7,1067.43,31.24,True,True
3154,ORD-01069,PROD-00216,4,502.35,33.79,True,True
3155,ORD-00433,PROD-00025,3,2474.88,34.14,True,True
3156,ORD-00747,PROD-00271,2,1434.75,43.37,True,True
3157,ORD-00637,PROD-00156,6,148.48,24.45,True,True
3158,ORD-01470,PROD-00017,4,503.13,40.18,True,True
3159,ORD-01029,PROD-00122,2,268.0,41.2,True,True
3160,ORD-01326,PROD-00231,5,892.4,5.58,True,True
3161,ORD-00239,PROD-00166,1,2144.84,19.45,True,True
3162,ORD-01010,PROD-00022,7,2046.91,5.81,True,True
3163,ORD-01087,PROD-00079,4,2003.46,29.46,True,True
3164,ORD-00569,PROD-00241,2,2262.71,32.67,True,True
3165,ORD-01337,PROD-00012,3,2243.32,13.26,True,True
3166,ORD-00506,PROD-00232,7,1860.01,38.38,True,True
3167,ORD-00839,PROD-00211,1,1679.31,5.94,True,True
3168,ORD-01103,PROD-00031,7,1731.41,14.54,True,True
3169,ORD-00917,PROD-00030,2,863.14,7.36,True,True
3170,ORD-00530,PROD-00277,7,2318.55,20.42,True,True
3171,ORD-00997,PROD-00023,7,277.65,33.36,True,True
3172,ORD-01232,PROD-00109,3,1690.42,23.16,True,True
3173,ORD-01477,PROD-00129,3,957.36,42.98,True,True
3174,ORD-00872,PROD-00272,5,767.7,36.11,True,True
3175,ORD-01378,PROD-00115,6,653.58,17.65,True,True
3176,ORD-00478,PROD-00075,1,974.38,23.16,True,True
3177,ORD-01079,PROD-00084,6,1890.26,11.64,True,True
3178,ORD-00030,PROD-00062,6,409.19,3.07,True,True
3179,ORD-01034,PROD-00288,5,936.55,1.47,True,True
3180,ORD-00800,PROD-00232,3,661.43,18.18,True,True
3181,ORD-00262,PROD-00109,2,806.34,43.83,True,True
3182,ORD-00126,PROD-00014,6,1914.55,34.0,True,True
3183,ORD-01316,PROD-00163,6,2272.19,5.93,True,True
3184,ORD-00119,PROD-00299,3,688.15,6.92,True,True
3185,ORD-00956,PROD-00021,2,760.38,41.65,True,True
3186,ORD-00044,PROD-00022,7,936.24,25.22,True,True
3187,ORD-00997,PROD-00300,3,1545.03,12.49,True,True
3188,ORD-00479,PROD-00131,5,529.14,36.51,True,True
3189,ORD-00414,PROD-00149,3,1763.34,2.41,True,True
3190,ORD-00247,PROD-00189,7,61.48,21.56,True,True
3191,ORD-00946,PROD-00267,1,1528.59,26.19,True,True
3192,ORD-00052,PROD-00160,5,2442.26,33.3,True,True
3193,ORD-01063,PROD-00026,1,1835.58,18.96,True,True
3194,ORD-00413,PROD-00070,7,2061.65,9.42,True,True
3195,ORD-01004,PROD-00059,2,157.7,38.31,True,True
3196,ORD-01049,PROD-00182,4,2484.83,26.48,True,True
3197,ORD-00236,PROD-00208,5,1940.79,7.17,True,True
3198,ORD-00440,PROD-00003,1,1088.12,17.35,True,True
3199,ORD-01420,PROD-00274,6,1080.82,42.29,True,True
3200,ORD-00423,PROD-00081,3,1864.37,1.94,True,True
3201,ORD-00702,PROD-99999,3,1293.59,12.59,True,False
3202,ORD-01105,PROD-00266,6,172.37,44.43,True,True
3203,ORD-00970,PROD-00115,2,172.41,30.43,True,True
3204,ORD-00294,PROD-00297,7,217.67,41.87,True,True
3205,ORD-00271,PROD-00254,3,317.13,40.81,True,True
3206,ORD-01303,PROD-00163,7,73.03,20.27,True,True
3207,ORD-00551,PROD-00296,7,190.11,36.34,True,True
3208,ORD-00391,PROD-00122,2,1877.57,1.44,True,True
3209,ORD-00060,PROD-00034,5,1956.07,24.16,True,True
3210,ORD-00749,PROD-00155,5,2346.5,31.3,True,True
3211,ORD-00078,PROD-00101,3,2414.83,10.08,True,True
3212,ORD-00041,PROD-00291,6,1798.47,39.11,True,True
3213,ORD-00730,PROD-00166,2,1680.53,12.39,True,True
3214,ORD-00199,PROD-00090,5,2014.78,4.72,True,True
3215,ORD-00252,PROD-00035,7,451.47,25.81,True,True
3216,ORD-01196,PROD-00033,1,1946.35,14.46,True,True
3217,ORD-00296,PROD-00213,3,220.69,35.28,True,True
3218,ORD-00995,PROD-00163,4,502.66,17.89,True,True
3219,ORD-01335,PROD-00219,1,1333.77,31.0,True,True
3220,ORD-00556,PROD-00119,3,737.82,12.66,True,True
3221,ORD-00305,PROD-00078,6,151.67,27.54,True,True
3222,ORD-00216,PROD-00005,6,1019.55,40.25,True,True
3223,ORD-00481,PROD-00194,7,340.68,23.35,True,True
3224,ORD-00338,PROD-00227,6,197.65,43.0,True,True
3225,ORD-00233,PROD-00154,2,1477.73,5.26,True,True
3226,ORD-01388,PROD-00209,5,2219.18,19.49,True,True
3227,ORD-00549,PROD-00076,6,1771.94,26.01,True,True
3228,ORD-01268,PROD-00185,6,1369.07,9.14,True,True
3229,ORD-00064,PROD-00064,5,1553.56,20.89,True,True
3230,ORD-00056,PROD-00076,2,685.36,31.62,True,True
3231,ORD-00380,PROD-00186,2,1179.87,2.71,True,True
3232,ORD-01412,PROD-00101,5,1076.06,44.02,True,True
3233,ORD-01167,PROD-00047,3,1229.91,38.8,True,True
3234,ORD-01096,PROD-00002,3,622.25,30.06,True,True
3235,ORD-00656,PROD-00254,7,411.84,15.78,True,True
3236,ORD-01379,PROD-00298,3,526.81,28.96,True,True
3237,ORD-01460,PROD-00187,7,2089.51,19.69,True,True
3238,ORD-00595,PROD-00028,4,2040.93,3.24,True,True
3239,ORD-01133,PROD-00013,1,1796.57,35.36,True,True
3240,ORD-01122,PROD-00026,3,2370.06,13.43,True,True
3241,ORD-00675,PROD-00027,7,1620.59,13.45,True,True
3242,ORD-01143,PROD-00253,2,523.63,36.71,True,True
3243,ORD-00615,PROD-00124,5,1469.13,1.97,True,True
3244,ORD-00425,PROD-00296,5,1586.01,42.12,True,True
3245,ORD-00392,PROD-00002,2,1170.82,22.97,True,True
3246,ORD-00520,PROD-00049,1,2125.98,33.13,True,True
3247,ORD-00739,PROD-00253,7,880.09,16.84,True,True
3248,ORD-00947,PROD-00177,6,1787.07,6.48,True,True
3249,ORD-01356,PROD-00141,3,2245.84,6.58,True,True
3250,ORD-00017,PROD-00257,4,1629.53,42.29,True,True
3251,ORD-99999,PROD-00214,6,1938.94,16.82,False,True
3252,ORD-00630,PROD-00194,5,1464.66,15.54,True,True
3253,ORD-00711,PROD-00158,7,1325.01,15.03,True,True
3254,ORD-00218,PROD-00116,7,1996.71,17.46,True,True
3255,ORD-01127,PROD-00219,1,113.78,4.07,True,True
3256,ORD-00023,PROD-00285,5,408.39,5.05,True,True
3257,ORD-00905,PROD-00276,3,126.95,9.82,True,True
3258,ORD-00321,PROD-00097,3,2118.07,6.73,True,True
3259,ORD-00477,PROD-00187,1,1758.52,29.35,True,True
3260,ORD-00357,PROD-00061,6,450.94,7.08,True,True
3261,ORD-01120,PROD-00198,1,2345.89,4.04,True,True
3262,ORD-01434,PROD-00168,4,1652.45,15.29,True,True
3263,ORD-00355,PROD-00198,2,1836.64,44.05,True,True
3264,ORD-01044,PROD-00095,2,994.67,31.23,True,True
3265,ORD-00160,PROD-00169,4,1963.45,16.68,True,True
3266,ORD-00867,PROD-00065,6,788.41,37.24,True,True
3267,ORD-00790,PROD-00043,4,2303.11,10.57,True,True
3268,ORD-01295,PROD-00273,2,865.11,35.73,True,True
3269,ORD-01092,PROD-00184,1,953.17,13.47,True,True
3270,ORD-00985,PROD-00067,3,1926.34,40.38,True,True
3271,ORD-01466,PROD-00015,7,701.32,17.61,True,True
3272,ORD-00856,PROD-00294,6,875.63,20.63,True,True
3273,ORD-00592,PROD-00126,2,74.78,37.25,True,True
3274,ORD-00855,PROD-00166,2,506.64,16.93,True,True
3275,ORD-00402,PROD-00204,4,857.35,12.39,True,True
3276,ORD-00474,PROD-00005,7,1898.64,6.14,True,True
3277,ORD-00298,PROD-00015,6,1288.77,0.73,True,True
3278,ORD-00650,PROD-00241,5,1751.04,28.78,True,True
3279,ORD-01134,PROD-00176,7,1466.93,3.5,True,True
3280,ORD-00519,PROD-00058,1,770.08,26.97,True,True
3281,ORD-00648,PROD-00072,1,787.5,7.13,True,True
3282,ORD-01048,PROD-00026,5,646.88,35.81,True,True
3283,ORD-00023,PROD-00164,7,1043.98,25.71,True,True
3284,ORD-01172,PROD-00211,2,2262.84,22.14,True,True
3285,ORD-00235,PROD-00284,3,1756.55,38.4,True,True
3286,ORD-01486,PROD-00256,1,1858.22,16.53,True,True
3287,ORD-00409,PROD-00218,4,2009.55,11.76,True,True
3288,ORD-00648,PROD-00087,6,2424.02,16.54,True,True
3289,ORD-00681,PROD-00056,7,1087.11,0.77,True,True
3290,ORD-00304,PROD-00015,4,2034.44,25.42,True,True
3291,ORD-00838,PROD-00070,1,1352.35,39.39,True,True
3292,ORD-01015,PROD-00241,1,2374.03,32.0,True,True
3293,ORD-00871,PROD-00037,1,559.91,32.14,True,True
3294,ORD-00125,PROD-00258,6,2304.0,7.17,True,True
3295,ORD-00649,PROD-00141,2,224.18,20.27,True,True
3296,ORD-00362,PROD-00281,5,2376.42,30.45,True,True
3297,ORD-00436,PROD-00204,2,1900.45,18.02,True,True
3298,ORD-00019,PROD-00003,6,1483.54,0.44,True,True
3299,ORD-00347,PROD-00114,5,654.83,33.09,True,True
3300,ORD-00512,PROD-00106,3,1759.71,36.41,True,True
3301,ORD-01372,PROD-99999,1,1387.55,100.0,True,False
3302,ORD-01188,PROD-00105,1,2334.36,35.48,True,True
3303,ORD-01133,PROD-00048,7,2027.43,44.38,True,True
3304,ORD-00523,PROD-00129,6,1537.01,41.7,True,True
3305,ORD-00366,PROD-00136,1,1852.87,10.41,True,True
3306,ORD-00693,PROD-00176,3,174.26,28.52,True,True
3307,ORD-01233,PROD-00015,1,2282.2,4.24,True,True
3308,ORD-00550,PROD-00081,2,416.78,32.73,True,True
3309,ORD-00258,PROD-00112,1,1869.06,18.74,True,True
3310,ORD-00477,PROD-00008,7,1200.1,4.08,True,True
3311,ORD-00630,PROD-00263,3,1805.88,17.12,True,True
3312,ORD-01157,PROD-00171,5,1807.05,31.59,True,True
3313,ORD-01186,PROD-00243,4,78.4,35.77,True,True
3314,ORD-00263,PROD-00159,3,197.01,32.19,True,True
3315,ORD-00037,PROD-00300,1,700.4,5.84,True,True
3316,ORD-00507,PROD-00180,5,359.43,10.42,True,True
3317,ORD-00958,PROD-00178,2,2210.57,37.17,True,True
3318,ORD-00382,PROD-00150,3,192.38,37.61,True,True
3319,ORD-00420,PROD-00231,7,619.71,29.12,True,True
3320,ORD-00500,PROD-00060,5,1245.78,26.32,True,True
3321,ORD-00151,PROD-00293,7,126.3,32.32,True,True
3322,ORD-00388,PROD-00246,5,1734.86,27.59,True,True
3323,ORD-00998,PROD-00221,6,2407.13,4.63,True,True
3324,ORD-00231,PROD-00288,1,319.92,8.76,True,True
3325,ORD-01260,PROD-00050,1,894.39,3.78,True,True
3326,ORD-00510,PROD-00252,5,1171.32,0.52,True,True
3327,ORD-01038,PROD-00248,4,131.66,31.49,True,True
3328,ORD-00946,PROD-00025,7,1144.57,42.75,True,True
3329,ORD-00791,PROD-00275,5,2476.54,24.64,True,True
3330,ORD-00046,PROD-00096,3,949.51,28.83,True,True
3331,ORD-00069,PROD-00043,1,1220.97,16.49,True,True
3332,ORD-00279,PROD-00075,6,887.82,5.59,True,True
3333,ORD-00310,PROD-00259,3,2415.83,17.56,True,True
3334,ORD-00639,PROD-00240,5,227.4,16.04,True,True
3335,ORD-01327,PROD-00177,5,1409.32,42.04,True,True
3336,ORD-00713,PROD-00154,6,901.79,26.57,True,True
3337,ORD-01103,PROD-00165,2,1172.96,39.1,True,True
3338,ORD-00146,PROD-00119,6,546.58,24.24,True,True
3339,ORD-01159,PROD-00264,6,1064.16,14.74,True,True
3340,ORD-00552,PROD-00126,7,630.08,8.94,True,True
3341,ORD-00084,PROD-00236,2,45.57,12.89,True,True
3342,ORD-01077,PROD-00162,4,725.63,32.31,True,True
3343,ORD-00850,PROD-00131,7,1085.65,12.39,True,True
3344,ORD-01337,PROD-00270,7,2255.8,5.13,True,True
3345,ORD-00590,PROD-00101,6,117.2,17.29,True,True
3346,ORD-01138,PROD-00065,7,827.59,38.23,True,True
3347,ORD-00163,PROD-00105,6,393.27,1.91,True,True
3348,ORD-00290,PROD-00223,1,879.23,19.08,True,True
3349,ORD-00386,PROD-00150,7,2215.94,37.45,True,True
3350,ORD-00031,PROD-00002,7,1324.06,11.31,True,True
3351,ORD-00881,PROD-00190,7,501.89,28.52,True,True
3352,ORD-00893,PROD-00184,4,1931.85,0.29,True,True
3353,ORD-00447,PROD-00107,7,2416.32,0.85,True,True
3354,ORD-01344,PROD-00262,6,1651.32,36.91,True,True
3355,ORD-01205,PROD-00177,2,796.58,17.63,True,True
3356,ORD-01187,PROD-00035,1,825.15,2.99,True,True
3357,ORD-00677,PROD-00114,7,2091.07,39.42,True,True
3358,ORD-00846,PROD-00213,6,1623.8,30.49,True,True
3359,ORD-00094,PROD-00279,2,1164.93,0.05,True,True
3360,ORD-01378,PROD-00089,2,1435.82,11.69,True,True
3361,ORD-01299,PROD-00168,1,615.75,5.41,True,True
3362,ORD-00416,PROD-00147,6,314.94,30.01,True,True
3363,ORD-01447,PROD-00256,2,921.23,17.33,True,True
3364,ORD-01146,PROD-00236,6,119.47,26.21,True,True
3365,ORD-01376,PROD-00267,7,707.03,18.4,True,True
3366,ORD-00009,PROD-00129,1,903.77,24.0,True,True
3367,ORD-01357,PROD-00179,1,619.08,29.28,True,True
3368,ORD-00869,PROD-00277,5,1523.78,41.0,True,True
3369,ORD-00744,PROD-00229,3,1976.26,29.83,True,True
3370,ORD-01112,PROD-00072,7,82.63,19.41,True,True
3371,ORD-00797,PROD-00242,7,1344.93,26.03,True,True
3372,ORD-00096,PROD-00132,1,72.05,31.05,True,True
3373,ORD-00207,PROD-00078,3,955.49,34.31,True,True
3374,ORD-01230,PROD-00273,6,1200.04,31.32,True,True
3375,ORD-00970,PROD-00043,2,540.47,40.69,True,True
3376,ORD-99999,PROD-00120,6,617.59,42.55,False,True
3377,ORD-01367,PROD-00290,6,346.12,5.81,True,True
3378,ORD-00627,PROD-00170,6,1456.95,21.65,True,True
3379,ORD-01422,PROD-00232,2,860.97,24.35,True,True
3380,ORD-00021,PROD-00255,6,822.36,31.12,True,True
3381,ORD-01426,PROD-00266,6,818.81,41.58,True,True
3382,ORD-00699,PROD-00103,7,2323.99,19.25,True,True
3383,ORD-00776,PROD-00003,2,1150.14,38.22,True,True
3384,ORD-01492,PROD-00140,4,729.78,15.16,True,True
3385,ORD-00798,PROD-00124,1,1995.25,25.27,True,True
3386,ORD-01111,PROD-00044,6,647.76,12.11,True,True
3387,ORD-00028,PROD-00027,7,1013.02,36.93,True,True
3388,ORD-00811,PROD-00160,5,1486.08,10.57,True,True
3389,ORD-00858,PROD-00269,7,1932.43,8.11,True,True
3390,ORD-00123,PROD-00139,3,1472.02,9.67,True,True
3391,ORD-00470,PROD-00269,7,222.33,6.76,True,True
3392,ORD-01200,PROD-00134,6,842.95,31.95,True,True
3393,ORD-01290,PROD-00091,4,2109.43,27.77,True,True
3394,ORD-00158,PROD-00199,1,499.96,13.43,True,True
3395,ORD-00569,PROD-00112,5,1138.8,42.05,True,True
3396,ORD-00991,PROD-00231,5,1600.73,19.24,True,True
3397,ORD-00820,PROD-00079,7,105.78,31.94,True,True
3398,ORD-00257,PROD-00103,5,2293.0,4.72,True,True
3399,ORD-01248,PROD-00087,5,2066.41,39.62,True,True
3400,ORD-01159,PROD-00042,2,82.67,21.9,True,True
3401,ORD-00433,PROD-99999,3,2082.8,20.11,True,False
3402,ORD-00206,PROD-00016,4,2341.77,34.03,True,True
3403,ORD-01498,PROD-00159,1,2451.22,40.67,True,True
3404,ORD-00025,PROD-00136,7,2155.94,7.47,True,True
3405,ORD-00544,PROD-00232,3,1766.02,19.51,True,True
3406,ORD-01074,PROD-00074,4,1077.12,21.9,True,True
3407,ORD-00459,PROD-00191,2,927.06,7.84,True,True
3408,ORD-00484,PROD-00237,1,1186.58,26.51,True,True
3409,ORD-00922,PROD-00092,1,1866.77,16.02,True,True
3410,ORD-00858,PROD-00052,3,1109.86,44.89,True,True
3411,ORD-01443,PROD-00259,1,1870.8,24.21,True,True
3412,ORD-00396,PROD-00247,6,469.89,33.45,True,True
3413,ORD-00098,PROD-00078,2,140.06,16.68,True,True
3414,ORD-00222,PROD-00079,5,1150.59,8.95,True,True
3415,ORD-00145,PROD-00189,2,1941.73,26.6,True,True
