order_id,customer_id,order_date,status,region_code,payment_method,customer_exists,valid_customer
ORD-00866,CUST-00391,2021-08-04 00:00:00,RETURNED,WEST,Credit Card,True,True
ORD-00867,CUST-00375,2025-05-06 00:00:00,RETURNED,WEST,Credit Card,True,True
ORD-00868,CUST-00471,2025-02-16 00:00:00,CANCELLED,SOUTH,Debit Card,True,True
ORD-00869,CUST-00184,2024-04-13 00:00:00,RETURNED,NCR,Debit Card,True,True
ORD-00870,CUST-00252,2020-06-14 00:00:00,RETURNED,EAST,Net Banking,True,True
ORD-00871,CUST-00017,2024-10-15 00:00:00,PLACED,EAST,Cash on Delivery,True,True
ORD-00872,CUST-00181,2023-08-18 00:00:00,RETURNED,CENTRAL,Cash on Delivery,True,True
ORD-00873,CUST-00051,2023-06-07 00:00:00,CANCELLED,NCR,Cash on Delivery,True,True
ORD-00874,CUST-00067,2020-04-15 00:00:00,CANCELLED,NORTH,UPI,True,True
ORD-00875,CUST-00058,2025-07-22 00:00:00,CANCELLED,WEST,Cash on Delivery,True,True
ORD-00876,CUST-00132,2025-01-07 00:00:00,RETURNED,WEST,UPI,True,True
ORD-00877,CUST-00233,2026-08-10 00:01:11,PLACED,SOUTH,Debit Card,True,True
ORD-00878,CUST-00491,2020-09-25 00:00:00,DELIVERED,NORTH,Cash on Delivery,True,True
ORD-00879,CUST-00241,2025-12-08 00:00:00,SHIPPED,CENTRAL,UPI,True,True
ORD-00880,CUST-00218,2021-05-26 00:00:00,DELIVERED,WEST,Net Banking,True,True
ORD-00881,,2026-08-10 00:01:11,PLACED,CENTRAL,Credit Card,False,False
ORD-00882,CUST-00033,2026-08-10 00:01:11,CANCELLED,NORTH,UPI,True,True
ORD-00883,CUST-00167,2021-02-11 00:00:00,CANCELLED,NORTH,Cash on Delivery,True,True
ORD-00884,CUST-00029,2021-07-14 00:00:00,RETURNED,SOUTH,Credit Card,True,True
ORD-00885,CUST-00306,2024-10-27 00:00:00,RETURNED,EAST,UPI,True,True
ORD-00886,CUST-00348,2021-08-25 00:00:00,DELIVERED,NCR,Debit Card,True,True
ORD-00887,CUST-00354,2020-06-10 00:00:00,CANCELLED,NCR,Debit Card,True,True
ORD-00888,CUST-00497,2025-04-18 00:00:00,SHIPPED,EAST,Net Banking,True,True
ORD-00889,CUST-00346,2026-02-11 00:00:00,CANCELLED,CENTRAL,Net Banking,True,True
ORD-00890,CUST-00338,2025-01-21 00:00:00,DELIVERED,NORTH,Debit Card,True,True
ORD-00891,CUST-00139,2025-05-16 00:00:00,SHIPPED,EAST,UPI,True,True
ORD-00892,CUST-00379,2022-01-25 00:00:00,SHIPPED,NORTH,Debit Card,True,True
ORD-00893,CUST-00143,2025-06-05 00:00:00,SHIPPED,CENTRAL,Credit Card,True,True
ORD-00894,CUST-00077,2024-03-28 00:00:00,CANCELLED,SOUTH,Credit Card,True,True
ORD-00895,CUST-00450,2026-08-10 00:01:11,RETURNED,CENTRAL,UPI,True,True
ORD-00896,CUST-00079,2023-05-10 00:00:00,PLACED,NCR,Net Banking,True,True
ORD-00897,CUST-00354,2026-08-10 00:01:11,CANCELLED,CENTRAL,Credit Card,True,True
ORD-00898,CUST-00120,2024-02-28 00:00:00,DELIVERED,CENTRAL,Debit Card,True,True
ORD-00899,CUST-00226,2026-08-10 00:01:11,CANCELLED,WEST,Net Banking,True,True
ORD-00900,CUST-00361,2024-01-07 00:00:00,CANCELLED,SOUTH,Cash on Delivery,True,True
ORD-00900,,2026-08-10 00:01:11,CANCELLED,NCR,Net Banking,False,False
ORD-00902,CUST-00060,2020-03-23 00:00:00,SHIPPED,EAST,Credit Card,True,True
ORD-00903,CUST-00363,2025-11-04 00:00:00,CANCELLED,SOUTH,Debit Card,True,True
ORD-00904,CUST-00425,2021-05-22 00:00:00,SHIPPED,CENTRAL,Credit Card,True,True
ORD-00905,CUST-00409,2023-09-15 00:00:00,PLACED,NORTH,Credit Card,True,True
ORD-00906,CUST-00245,2020-04-22 00:00:00,PLACED,WEST,Net Banking,True,True
ORD-00907,CUST-00323,2021-07-13 00:00:00,PLACED,NCR,UPI,True,True
ORD-00908,CUST-00455,2026-03-12 00:00:00,RETURNED,NORTH,Cash on Delivery,True,True
ORD-00909,CUST-00366,2026-08-10 00:01:11,CANCELLED,EAST,UPI,True,True
ORD-00910,CUST-00099,2020-12-12 00:00:00,PLACED,NCR,UPI,True,True
ORD-00023,CUST-00138,2025-08-31 00:00:00,CANCELLED,EAST,Cash on Delivery,True,True
ORD-00912,CUST-00100,2024-08-13 00:00:00,DELIVERED,NORTH,Net Banking,True,True
ORD-00913,CUST-00096,2024-04-17 00:00:00,SHIPPED,CENTRAL,Debit Card,True,True
ORD-00914,CUST-00401,2025-07-16 00:00:00,DELIVERED,NORTH,Credit Card,True,True
ORD-00915,CUST-00038,2025-10-29 00:00:00,RETURNED,CENTRAL,Debit Card,True,True
ORD-00916,CUST-00300,2026-08-10 00:01:11,SHIPPED,NORTH,Debit Card,True,True
ORD-00917,CUST-00342,2023-11-05 00:00:00,SHIPPED,NORTH,Debit Card,True,True
ORD-00918,CUST-00206,2024-05-20 00:00:00,DELIVERED,CENTRAL,Debit Card,True,True
ORD-00919,CUST-00053,2026-02-13 00:00:00,DELIVERED,NORTH,UPI,True,True
ORD-00920,CUST-00153,2026-03-30 00:00:00,SHIPPED,NCR,UPI,True,True
ORD-00921,,2026-01-25 00:00:00,PLACED,EAST,Net Banking,False,False
ORD-00922,CUST-00446,2024-08-31 00:00:00,SHIPPED,EAST,Debit Card,True,True
ORD-00923,CUST-00105,2024-02-07 00:00:00,RETURNED,NCR,Net Banking,True,True
ORD-00924,CUST-00353,2022-09-16 00:00:00,RETURNED,EAST,Cash on Delivery,True,True
ORD-00925,CUST-00389,2020-02-09 00:00:00,RETURNED,CENTRAL,Cash on Delivery,True,True
ORD-00926,CUST-00289,2021-06-18 00:00:00,PLACED,CENTRAL,Credit Card,True,True
ORD-00927,CUST-00376,2024-01-19 00:00:00,SHIPPED,CENTRAL,Cash on Delivery,True,True
ORD-00928,CUST-00222,2024-10-05 00:00:00,PLACED,SOUTH,UPI,True,True
ORD-00929,CUST-00328,2026-08-10 00:01:11,CANCELLED,NORTH,Net Banking,True,True
ORD-00930,CUST-00156,2022-08-14 00:00:00,PLACED,CENTRAL,UPI,True,True
ORD-00931,CUST-00101,2025-05-31 00:00:00,CANCELLED,CENTRAL,Debit Card,True,True
ORD-00932,CUST-00020,2022-07-30 00:00:00,CANCELLED,CENTRAL,Credit Card,True,True
ORD-00933,CUST-00247,2023-05-12 00:00:00,DELIVERED,NCR,UPI,True,True
ORD-00934,CUST-00490,2026-08-10 00:01:11,DELIVERED,SOUTH,UPI,True,True
ORD-00935,CUST-00078,2022-11-21 00:00:00,PLACED,WEST,Cash on Delivery,True,True
ORD-00936,CUST-00192,2023-01-16 00:00:00,RETURNED,NORTH,Net Banking,True,True
ORD-00937,CUST-00029,2024-06-09 00:00:00,CANCELLED,NCR,Cash on Delivery,True,True
ORD-00938,CUST-00031,2026-02-26 00:00:00,DELIVERED,SOUTH,Debit Card,True,True
ORD-00939,CUST-00078,2025-02-05 00:00:00,RETURNED,WEST,Cash on Delivery,True,True
ORD-00940,CUST-00482,2021-08-30 00:00:00,RETURNED,SOUTH,Credit Card,True,True
ORD-00941,,2026-08-10 00:01:11,RETURNED,NCR,Debit Card,False,False
ORD-00942,CUST-00421,2026-08-10 00:01:11,CANCELLED,SOUTH,Net Banking,True,True
ORD-00943,CUST-00423,2026-08-10 00:01:11,SHIPPED,SOUTH,UPI,True,True
ORD-00944,CUST-00470,2020-04-23 00:00:00,DELIVERED,WEST,Cash on Delivery,True,True
ORD-00945,CUST-00416,2020-10-26 00:00:00,SHIPPED,WEST,UPI,True,True
ORD-00946,CUST-00340,2026-06-18 00:00:00,CANCELLED,NCR,Credit Card,True,True
ORD-00947,CUST-00472,2026-02-21 00:00:00,CANCELLED,CENTRAL,Debit Card,True,True
ORD-00948,CUST-00309,2021-05-06 00:00:00,DELIVERED,WEST,Credit Card,True,True
ORD-00949,CUST-00077,2025-09-30 00:00:00,DELIVERED,NORTH,Cash on Delivery,True,True
ORD-00950,CUST-00297,2021-12-24 00:00:00,CANCELLED,SOUTH,Credit Card,True,True
ORD-00951,CUST-00379,2025-10-12 00:00:00,RETURNED,NCR,Credit Card,True,True
ORD-00952,CUST-00358,2020-04-09 00:00:00,SHIPPED,EAST,Credit Card,True,True
ORD-00953,CUST-00109,2021-07-12 00:00:00,PLACED,SOUTH,UPI,True,True
ORD-00954,CUST-00406,2023-02-20 00:00:00,RETURNED,CENTRAL,Net Banking,True,True
ORD-00955,CUST-00428,2021-04-14 00:00:00,SHIPPED,NORTH,UPI,True,True
ORD-00956,CUST-00220,2020-07-31 00:00:00,SHIPPED,CENTRAL,Net Banking,True,True
ORD-00957,CUST-00363,2023-12-18 00:00:00,DELIVERED,NORTH,Net Banking,True,True
ORD-00958,CUST-00307,2026-08-10 00:01:11,CANCELLED,NCR,Net Banking,True,True
ORD-00959,CUST-00064,2023-07-28 00:00:00,SHIPPED,EAST,Debit Card,True,True
ORD-00960,CUST-00227,2022-12-14 00:00:00,SHIPPED,NORTH,UPI,True,True
ORD-00960,,2026-08-10 00:01:11,CANCELLED,NCR,Debit Card,False,False
ORD-00962,CUST-00153,2025-06-20 00:00:00,RETURNED,SOUTH,Debit Card,True,True
ORD-00963,CUST-00352,2026-08-10 00:01:11,DELIVERED,EAST,Debit Card,True,True
ORD-00964,CUST-00399,2026-08-10 00:01:11,SHIPPED,EAST,Debit Card,True,True
ORD-00965,CUST-00414,2022-12-18 00:00:00,DELIVERED,NCR,Net Banking,True,True
ORD-00966,CUST-00424,2021-02-13 00:00:00,SHIPPED,WEST,UPI,True,True
ORD-00967,CUST-00200,2023-10-19 00:00:00,RETURNED,NORTH,Cash on Delivery,True,True
ORD-00968,CUST-00076,2026-08-10 00:01:11,SHIPPED,SOUTH,Credit Card,True,True
ORD-00969,CUST-00135,2024-11-12 00:00:00,SHIPPED,SOUTH,UPI,True,True
ORD-00970,CUST-00405,2024-01-21 00:00:00,PLACED,WEST,Credit Card,True,True
ORD-00971,CUST-00157,2025-03-05 00:00:00,DELIVERED,WEST,UPI,True,True
ORD-00972,CUST-00219,2020-03-20 00:00:00,CANCELLED,EAST,Cash on Delivery,True,True
ORD-00973,CUST-00061,2024-01-27 00:00:00,RETURNED,WEST,Credit Card,True,True
ORD-00974,CUST-00318,2022-03-16 00:00:00,PLACED,WEST,Debit Card,True,True
ORD-00975,CUST-00458,2022-10-15 00:00:00,DELIVERED,NORTH,Net Banking,True,True
ORD-00976,CUST-00163,2024-03-09 00:00:00,DELIVERED,CENTRAL,Cash on Delivery,True,True
ORD-00977,CUST-00290,2026-08-02 00:00:00,PLACED,EAST,Cash on Delivery,True,True
ORD-00978,CUST-00177,2022-12-19 00:00:00,SHIPPED,WEST,Net Banking,True,True
ORD-00979,CUST-00164,2024-11-15 00:00:00,PLACED,NORTH,Credit Card,True,True
ORD-00980,CUST-00472,2023-03-12 00:00:00,DELIVERED,EAST,UPI,True,True
ORD-00576,,2021-09-09 00:00:00,RETURNED,NORTH,Cash on Delivery,False,False
ORD-00982,CUST-00344,2023-11-29 00:00:00,PLACED,SOUTH,Cash on Delivery,True,True
ORD-00983,CUST-00085,2025-07-26 00:00:00,SHIPPED,NCR,Net Banking,True,True
ORD-00984,CUST-00116,2021-12-18 00:00:00,SHIPPED,WEST,UPI,True,True
ORD-00985,CUST-00421,2026-01-16 00:00:00,RETURNED,NCR,UPI,True,True
ORD-00986,CUST-00203,2022-11-14 00:00:00,DELIVERED,NCR,UPI,True,True
ORD-00987,CUST-00321,2023-09-09 00:00:00,SHIPPED,NORTH,Debit Card,True,True
ORD-00988,CUST-00372,2024-09-05 00:00:00,DELIVERED,WEST,Net Banking,True,True
ORD-00989,CUST-00261,2022-09-16 00:00:00,RETURNED,NORTH,Debit Card,True,True
ORD-00990,CUST-00066,2021-07-07 00:00:00,SHIPPED,SOUTH,Debit Card,True,True
ORD-00991,CUST-00189,2024-10-19 00:00:00,RETURNED,WEST,Cash on Delivery,True,True
ORD-00992,CUST-00462,2021-01-31 00:00:00,DELIVERED,SOUTH,Debit Card,True,True
ORD-00993,CUST-00454,2021-03-31 00:00:00,RETURNED,WEST,Cash on Delivery,True,True
ORD-00994,CUST-00167,2022-03-31 00:00:00,RETURNED,WEST,UPI,True,True
ORD-00995,CUST-00114,2021-06-24 00:00:00,DELIVERED,EAST,Net Banking,True,True
ORD-00996,CUST-00046,2024-02-05 00:00:00,CANCELLED,SOUTH,Credit Card,True,True
ORD-00997,CUST-00117,2021-01-10 00:00:00,SHIPPED,CENTRAL,Net Banking,True,True
ORD-00998,CUST-00139,2020-04-28 00:00:00,SHIPPED,SOUTH,Net Banking,True,True
ORD-00999,CUST-00473,2020-12-16 00:00:00,PLACED,EAST,Cash on Delivery,True,True
ORD-01000,CUST-00325,2023-04-06 00:00:00,SHIPPED,CENTRAL,Credit Card,True,True
ORD-01001,,2025-01-17 00:00:00,SHIPPED,WEST,Net Banking,False,False
ORD-01002,CUST-00427,2022-10-25 00:00:00,DELIVERED,NCR,Net Banking,True,True
ORD-01003,CUST-00299,2021-01-16 00:00:00,PLACED,CENTRAL,UPI,True,True
ORD-01004,CUST-00244,2026-08-10 00:01:11,CANCELLED,EAST,Debit Card,True,True
ORD-01005,CUST-00329,2022-01-12 00:00:00,PLACED,NORTH,Debit Card,True,True
ORD-01006,CUST-00494,2025-05-13 00:00:00,SHIPPED,NORTH,Debit Card,True,True
ORD-01007,CUST-00055,2021-07-03 00:00:00,SHIPPED,NCR,Debit Card,True,True
ORD-01008,CUST-00071,2026-08-10 00:01:11,DELIVERED,CENTRAL,Credit Card,True,True
ORD-01009,CUST-00126,2021-09-13 00:00:00,PLACED,CENTRAL,Debit Card,True,True
ORD-01010,CUST-00342,2025-09-25 00:00:00,RETURNED,NCR,Credit Card,True,True
ORD-01011,CUST-00203,2025-07-07 00:00:00,SHIPPED,CENTRAL,Net Banking,True,True
ORD-01012,CUST-00448,2026-08-10 00:01:11,RETURNED,EAST,UPI,True,True
ORD-01013,CUST-00039,2026-08-10 00:01:11,PLACED,NORTH,Net Banking,True,True
ORD-01014,CUST-00454,2021-09-21 00:00:00,RETURNED,WEST,Credit Card,True,True
ORD-01015,CUST-00135,2021-08-24 00:00:00,RETURNED,NORTH,Debit Card,True,True
ORD-01016,CUST-00441,2024-10-20 00:00:00,CANCELLED,SOUTH,Credit Card,True,True
ORD-01017,CUST-00007,2020-03-10 00:00:00,DELIVERED,CENTRAL,Cash on Delivery,True,True
ORD-01018,CUST-00434,2023-02-24 00:00:00,SHIPPED,SOUTH,Debit Card,True,True
ORD-01019,CUST-00112,2022-07-27 00:00:00,CANCELLED,EAST,Net Banking,True,True
ORD-01020,CUST-00499,2023-02-23 00:00:00,PLACED,NORTH,Credit Card,True,True
ORD-01020,,2023-12-23 00:00:00,SHIPPED,CENTRAL,Debit Card,False,False
ORD-01022,CUST-00228,2020-05-20 00:00:00,PLACED,NORTH,Credit Card,True,True
ORD-01023,CUST-00333,2024-02-08 00:00:00,DELIVERED,WEST,Debit Card,True,True
ORD-01024,CUST-00100,2024-09-18 00:00:00,SHIPPED,SOUTH,Net Banking,True,True
ORD-01025,CUST-00433,2026-04-01 00:00:00,PLACED,NCR,Debit Card,True,True
ORD-01026,CUST-00403,2024-10-26 00:00:00,SHIPPED,EAST,Net Banking,True,True
ORD-01027,CUST-00168,2025-07-11 00:00:00,SHIPPED,NCR,UPI,True,True
ORD-01028,CUST-00024,2026-03-22 00:00:00,CANCELLED,CENTRAL,Cash on Delivery,True,True
ORD-01029,CUST-00073,2022-09-29 00:00:00,RETURNED,EAST,UPI,True,True
ORD-01030,CUST-00403,2024-11-16 00:00:00,SHIPPED,NCR,Credit Card,True,True
ORD-01031,CUST-00385,2025-12-30 00:00:00,RETURNED,SOUTH,Net Banking,True,True
ORD-01032,CUST-00062,2023-07-01 00:00:00,PLACED,CENTRAL,Debit Card,True,True
ORD-01033,CUST-00124,2021-03-19 00:00:00,DELIVERED,WEST,Net Banking,True,True
ORD-01034,CUST-00156,2026-05-04 00:00:00,CANCELLED,CENTRAL,UPI,True,True
ORD-01035,CUST-00274,2023-04-20 00:00:00,SHIPPED,NORTH,UPI,True,True
ORD-01036,CUST-00058,2023-03-20 00:00:00,SHIPPED,EAST,Credit Card,True,True
ORD-01037,CUST-00463,2024-02-06 00:00:00,RETURNED,SOUTH,Net Banking,True,True
ORD-01038,CUST-00074,2021-08-07 00:00:00,DELIVERED,CENTRAL,Cash on Delivery,True,True
ORD-01039,CUST-00279,2022-04-27 00:00:00,DELIVERED,NORTH,Credit Card,True,True
ORD-01040,CUST-00396,2024-01-20 00:00:00,CANCELLED,WEST,Net Banking,True,True
ORD-01041,,2026-08-10 00:01:11,PLACED,NORTH,Cash on Delivery,False,False
ORD-01042,CUST-00340,2024-04-05 00:00:00,CANCELLED,EAST,Debit Card,True,True
ORD-01043,CUST-00290,2021-10-18 00:00:00,DELIVERED,NORTH,Net Banking,True,True
ORD-01044,CUST-00149,2023-10-25 00:00:00,DELIVERED,NORTH,Net Banking,True,True
ORD-01045,CUST-00238,2024-09-03 00:00:00,SHIPPED,WEST,Credit Card,True,True
ORD-01046,CUST-00331,2026-05-16 00:00:00,CANCELLED,NCR,UPI,True,True
ORD-01047,CUST-00497,2020-11-09 00:00:00,RETURNED,NCR,UPI,True,True
ORD-01048,CUST-00023,2022-06-26 00:00:00,SHIPPED,EAST,Net Banking,True,True
ORD-01049,CUST-00407,2021-09-16 00:00:00,SHIPPED,SOUTH,Cash on Delivery,True,True
ORD-01050,CUST-00178,2022-01-14 00:00:00,RETURNED,SOUTH,UPI,True,True
ORD-00183,CUST-00294,2020-09-27 00:00:00,SHIPPED,NCR,UPI,True,True
ORD-01052,CUST-00175,2022-07-05 00:00:00,RETURNED,WEST,Credit Card,True,True
ORD-01053,CUST-00409,2023-09-24 00:00:00,DELIVERED,WEST,UPI,True,True
ORD-01054,CUST-00183,2021-11-20 00:00:00,PLACED,NCR,Cash on Delivery,True,True
ORD-01055,CUST-00442,2023-07-24 00:00:00,RETURNED,NORTH,UPI,True,True
ORD-01056,CUST-00326,2020-01-04 00:00:00,RETURNED,NORTH,Cash on Delivery,True,True
ORD-01057,CUST-00369,2024-04-10 00:00:00,DELIVERED,WEST,Net Banking,True,True
ORD-01058,CUST-00446,2023-03-27 00:00:00,CANCELLED,NCR,Cash on Delivery,True,True
ORD-01059,CUST-00316,2022-06-23 00:00:00,PLACED,NORTH,UPI,True,True
ORD-01060,CUST-00225,2024-03-11 00:00:00,CANCELLED,SOUTH,Cash on Delivery,True,True
ORD-01061,,2025-06-20 00:00:00,PLACED,NCR,Cash on Delivery,False,False
ORD-01062,CUST-00219,2022-07-05 00:00:00,SHIPPED,CENTRAL,Cash on Delivery,True,True
ORD-01063,CUST-00464,2024-05-07 00:00:00,SHIPPED,CENTRAL,Credit Card,True,True
ORD-01064,CUST-00435,2020-06-16 00:00:00,CANCELLED,SOUTH,Credit Card,True,True
ORD-01065,CUST-00492,2025-09-01 00:00:00,RETURNED,WEST,Debit Card,True,True
ORD-01066,CUST-00427,2024-05-20 00:00:00,RETURNED,SOUTH,Credit Card,True,True
ORD-01067,CUST-00234,2023-12-04 00:00:00,PLACED,WEST,Cash on Delivery,True,True
ORD-01068,CUST-00218,2025-05-01 00:00:00,SHIPPED,NCR,Net Banking,True,True
ORD-01069,CUST-00293,2026-08-10 00:01:11,PLACED,WEST,Credit Card,True,True
ORD-01070,CUST-00436,2020-01-29 00:00:00,RETURNED,CENTRAL,UPI,True,True
ORD-01071,CUST-00189,2025-04-16 00:00:00,RETURNED,NORTH,Debit Card,True,True
ORD-01072,CUST-00098,2025-11-18 00:00:00,RETURNED,NCR,UPI,True,True
ORD-01073,CUST-00433,2022-06-24 00:00:00,PLACED,WEST,Debit Card,True,True
ORD-01074,CUST-00344,2022-07-18 00:00:00,RETURNED,NORTH,UPI,True,True
ORD-01075,CUST-00105,2026-03-28 00:00:00,CANCELLED,NORTH,Debit Card,True,True
ORD-01076,CUST-00240,2024-12-02 00:00:00,SHIPPED,WEST,UPI,True,True
ORD-01077,CUST-00207,2026-02-15 00:00:00,SHIPPED,WEST,UPI,True,True
ORD-01078,CUST-00368,2020-07-27 00:00:00,DELIVERED,EAST,UPI,True,True
ORD-01079,CUST-00239,2023-09-27 00:00:00,DELIVERED,SOUTH,Net Banking,True,True
ORD-01080,CUST-00399,2023-08-24 00:00:00,PLACED,NCR,Cash on Delivery,True,True
ORD-01080,,2025-05-15 00:00:00,DELIVERED,WEST,Cash on Delivery,False,False
ORD-01082,CUST-00163,2023-01-09 00:00:00,DELIVERED,CENTRAL,Cash on Delivery,True,True
ORD-01083,CUST-00482,2021-06-04 00:00:00,PLACED,CENTRAL,Debit Card,True,True
ORD-01084,CUST-00176,2026-01-07 00:00:00,SHIPPED,CENTRAL,Credit Card,True,True
ORD-01085,CUST-00010,2022-03-11 00:00:00,RETURNED,NCR,UPI,True,True
ORD-01086,CUST-00395,2026-03-25 00:00:00,DELIVERED,EAST,UPI,True,True
ORD-01087,CUST-00447,2026-08-10 00:01:11,SHIPPED,CENTRAL,Credit Card,True,True
ORD-01088,CUST-00229,2021-01-06 00:00:00,PLACED,NCR,Cash on Delivery,True,True
ORD-01089,CUST-00060,2024-04-08 00:00:00,DELIVERED,WEST,Credit Card,True,True
ORD-01090,CUST-00189,2022-02-02 00:00:00,SHIPPED,CENTRAL,Cash on Delivery,True,True
ORD-01091,CUST-00354,2026-08-10 00:01:11,DELIVERED,NCR,UPI,True,True
ORD-01092,CUST-00492,2024-12-28 00:00:00,CANCELLED,SOUTH,Net Banking,True,True
ORD-01093,CUST-00296,2020-09-12 00:00:00,PLACED,CENTRAL,Credit Card,True,True
ORD-01094,CUST-00181,2021-08-05 00:00:00,RETURNED,SOUTH,Credit Card,True,True
ORD-01095,CUST-00289,2020-06-02 00:00:00,RETURNED,SOUTH,Debit Card,True,True
ORD-01096,CUST-00093,2020-10-10 00:00:00,SHIPPED,NCR,Credit Card,True,True
ORD-01097,CUST-00100,2024-10-12 00:00:00,CANCELLED,WEST,UPI,True,True
ORD-01098,CUST-00122,2020-03-19 00:00:00,RETURNED,NORTH,UPI,True,True
ORD-01099,CUST-00020,2020-11-17 00:00:00,DELIVERED,EAST,Cash on Delivery,True,True
ORD-01100,CUST-00095,2026-02-04 00:00:00,RETURNED,EAST,Cash on Delivery,True,True
ORD-01101,,2025-04-21 00:00:00,RETURNED,CENTRAL,Cash on Delivery,False,False
ORD-01102,CUST-00165,2025-12-02 00:00:00,RETURNED,WEST,Credit Card,True,True
ORD-01103,CUST-00427,2024-03-22 00:00:00,PLACED,NCR,Net Banking,True,True
ORD-01104,CUST-00129,2020-05-21 00:00:00,RETURNED,EAST,Credit Card,True,True
ORD-01105,CUST-00177,2020-09-13 00:00:00,RETURNED,CENTRAL,Credit Card,True,True
ORD-01106,CUST-00314,2024-04-16 00:00:00,DELIVERED,SOUTH,Cash on Delivery,True,True
ORD-01107,CUST-00002,2025-12-16 00:00:00,RETURNED,CENTRAL,Cash on Delivery,True,True
ORD-01108,CUST-00019,2021-07-28 00:00:00,DELIVERED,WEST,UPI,True,True
ORD-01109,CUST-00373,2025-11-02 00:00:00,PLACED,CENTRAL,Credit Card,True,True
ORD-01110,CUST-00351,2022-09-11 00:00:00,SHIPPED,EAST,Debit Card,True,True
ORD-01111,CUST-00329,2026-07-28 00:00:00,RETURNED,NORTH,UPI,True,True
ORD-01112,CUST-00180,2026-04-02 00:00:00,CANCELLED,NCR,UPI,True,True
ORD-01113,CUST-00182,2022-09-14 00:00:00,PLACED,NORTH,Cash on Delivery,True,True
ORD-01114,CUST-00275,2024-04-07 00:00:00,SHIPPED,SOUTH,Credit Card,True,True
ORD-01115,CUST-00039,2023-01-03 00:00:00,SHIPPED,CENTRAL,Debit Card,True,True
ORD-01116,CUST-00063,2021-03-28 00:00:00,PLACED,WEST,Debit Card,True,True
ORD-01117,CUST-00422,2024-04-09 00:00:00,DELIVERED,CENTRAL,UPI,True,True
ORD-01118,CUST-00302,2022-01-28 00:00:00,CANCELLED,SOUTH,UPI,True,True
ORD-01119,CUST-00125,2023-05-10 00:00:00,CANCELLED,NORTH,UPI,True,True
ORD-01120,CUST-00083,2025-03-10 00:00:00,DELIVERED,NORTH,UPI,True,True
ORD-00319,,2026-08-10 00:01:11,CANCELLED,EAST,UPI,False,False
ORD-01122,CUST-00016,2026-08-10 00:01:11,PLACED,CENTRAL,Net Banking,True,True
ORD-01123,CUST-00188,2025-04-03 00:00:00,DELIVERED,NORTH,Debit Card,True,True
ORD-01124,CUST-00334,2025-11-09 00:00:00,PLACED,NORTH,Debit Card,True,True
ORD-01125,CUST-00040,2023-01-13 00:00:00,RETURNED,CENTRAL,Debit Card,True,True
ORD-01126,CUST-00149,2026-04-06 00:00:00,PLACED,NCR,Cash on Delivery,True,True
ORD-01127,CUST-00045,2022-06-21 00:00:00,RETURNED,CENTRAL,Credit Card,True,True
ORD-01128,CUST-00419,2022-04-01 00:00:00,PLACED,NCR,Net Banking,True,True
ORD-01129,CUST-00361,2024-12-29 00:00:00,PLACED,NCR,Debit Card,True,True
ORD-01130,CUST-00112,2026-08-10 00:01:11,RETURNED,NORTH,Debit Card,True,True
ORD-01131,CUST-00367,2021-05-01 00:00:00,RETURNED,WEST,Credit Card,True,True
ORD-01132,CUST-00092,2025-04-12 00:00:00,RETURNED,CENTRAL,Credit Card,True,True
ORD-01133,CUST-00019,2024-06-23 00:00:00,SHIPPED,WEST,UPI,True,True
ORD-01134,CUST-00073,2021-07-24 00:00:00,CANCELLED,NCR,Credit Card,True,True
ORD-01135,CUST-00334,2026-04-19 00:00:00,SHIPPED,NORTH,Cash on Delivery,True,True
ORD-01136,CUST-00242,2023-09-08 00:00:00,PLACED,EAST,UPI,True,True
ORD-01137,CUST-00461,2023-03-19 00:00:00,CANCELLED,NCR,Debit Card,True,True
ORD-01138,CUST-00121,2025-04-18 00:00:00,PLACED,NCR,Cash on Delivery,True,True
ORD-01139,CUST-00018,2021-10-21 00:00:00,PLACED,WEST,Cash on Delivery,True,True
ORD-01140,CUST-00431,2026-08-10 00:01:11,RETURNED,WEST,Debit Card,True,True
ORD-01140,,2020-02-12 00:00:00,SHIPPED,CENTRAL,UPI,False,False
ORD-01142,CUST-00067,2021-01-30 00:00:00,RETURNED,EAST,Net Banking,True,True
ORD-01143,CUST-00021,2023-05-01 00:00:00,CANCELLED,EAST,Credit Card,True,True
ORD-01144,CUST-00482,2023-12-30 00:00:00,DELIVERED,WEST,Cash on Delivery,True,True
ORD-01145,CUST-00443,2025-08-27 00:00:00,CANCELLED,SOUTH,Credit Card,True,True
ORD-01146,CUST-00125,2023-03-01 00:00:00,PLACED,NORTH,Cash on Delivery,True,True
ORD-01147,CUST-00082,2023-01-30 00:00:00,DELIVERED,SOUTH,Debit Card,True,True
ORD-01148,CUST-00434,2026-08-10 00:01:11,CANCELLED,WEST,UPI,True,True
ORD-01149,CUST-00254,2023-08-07 00:00:00,CANCELLED,WEST,Credit Card,True,True
ORD-01150,CUST-00365,2023-08-05 00:00:00,PLACED,SOUTH,UPI,True,True
ORD-01151,CUST-00455,2024-05-19 00:00:00,PLACED,SOUTH,UPI,True,True
ORD-01152,CUST-00091,2023-10-05 00:00:00,DELIVERED,EAST,Credit Card,True,True
ORD-01153,CUST-00362,2026-08-10 00:01:11,CANCELLED,NORTH,UPI,True,True
ORD-01154,CUST-00391,2020-07-08 00:00:00,PLACED,WEST,UPI,True,True
