item_id,order_id,product_id,quantity,unit_price,discount_percent
1551,ORD-01150,PROD-00172,4,1549.92,18.15
1552,ORD-00467,PROD-00193,5,2268.47,13.76
1553,ORD-00960,PROD-00028,6,1809.7,41.86
1554,ORD-00912,PROD-00247,4,1834.82,28.36
1555,ORD-01031,PROD-00283,7,1768.93,22.89
1556,ORD-00367,PROD-00054,2,896.2,43.95
1557,ORD-00510,PROD-00243,3,2461.85,41.48
1558,ORD-00784,PROD-00055,6,2341.76,10.37
1559,ORD-00404,PROD-00128,2,2487.63,44.69
1560,ORD-00074,PROD-00011,7,462.63,37.51
1561,ORD-00795,PROD-00122,4,1775.09,40.6
1562,ORD-01133,PROD-00142,6,385.38,14.4
1563,ORD-01491,PROD-00264,5,2365.55,27.54
1564,ORD-00869,PROD-00008,6,2479.27,42.95
1565,ORD-00047,PROD-00136,-5,1495.64,39.44
1566,ORD-00177,PROD-00222,5,605.63,33.26
1567,ORD-00340,PROD-00256,5,706.13,35.53
1568,ORD-00645,PROD-00197,4,256.18,30.17
1569,ORD-01063,PROD-00063,7,1477.22,9.16
1570,ORD-00824,PROD-00288,7,2435.9,28.49
1571,ORD-01132,PROD-00076,5,2236.76,23.01
1572,ORD-00532,PROD-00154,4,1617.39,43.18
1573,ORD-01231,PROD-00241,6,601.94,39.44
1574,ORD-00681,PROD-00163,3,51.43,7.51
1575,ORD-00325,PROD-00065,3,2436.74,29.37
1576,ORD-00391,PROD-00174,6,643.39,21.34
1577,ORD-01230,PROD-00061,7,1219.97,24.8
1578,ORD-01419,PROD-00088,4,1697.3,35.26
1579,ORD-00844,PROD-00042,7,385.85,26.79
1580,ORD-00010,PROD-00126,7,415.14,16.61
1581,ORD-00953,PROD-00129,1,599.15,8.34
1582,ORD-00423,PROD-00071,7,2480.41,13.63
1583,ORD-00692,PROD-00167,7,1609.88,42.3
1584,ORD-00349,PROD-00185,4,1759.24,8.85
1585,ORD-00925,PROD-00100,1,2309.84,6.22
1586,ORD-00581,PROD-00039,5,964.95,10.12
1587,ORD-00955,PROD-00142,6,356.9,12.31
1588,ORD-00396,PROD-00161,4,1261.63,25.83
1589,ORD-00041,PROD-00261,7,2006.6,12.2
1590,ORD-01049,PROD-00093,1,1160.06,17.47
1591,ORD-00614,PROD-00213,6,2250.43,42.64
1592,ORD-01122,PROD-00250,7,626.19,30.89
1593,ORD-00707,PROD-00247,3,1315.36,9.11
1594,ORD-01003,PROD-00149,2,854.08,31.7
1595,ORD-01181,PROD-00013,7,2078.46,4.38
1596,ORD-00748,PROD-00257,0,325.83,26.23
1597,ORD-01086,PROD-00092,7,140.67,17.79
1598,ORD-00305,PROD-00282,4,1364.04,30.82
1599,ORD-00257,PROD-00159,-3,385.22,29.72
1600,ORD-01422,PROD-00113,3,882.34,0.81
1601,ORD-00477,PROD-99999,5,2258.73,43.0
1602,ORD-00673,PROD-00071,4,2493.04,30.96
1603,ORD-00217,PROD-00072,5,2016.78,40.83
1604,ORD-00051,PROD-00289,6,2344.06,27.65
1605,ORD-00989,PROD-00187,7,2130.88,41.38
1606,ORD-01281,PROD-00281,5,413.17,0.88
1607,ORD-01319,PROD-00236,5,1292.69,18.53
1608,ORD-00346,PROD-00027,4,1686.97,3.4
1609,ORD-00222,PROD-00043,7,1700.1,10.13
1610,ORD-00984,PROD-00211,5,2467.18,14.0
1611,ORD-01260,PROD-00010,7,1906.04,9.19
1612,ORD-00325,PROD-00154,2,419.43,33.63
1613,ORD-00134,PROD-00011,7,2329.71,31.35
1614,ORD-01097,PROD-00167,2,864.01,23.21
1615,ORD-00432,PROD-00168,4,546.59,25.12
1616,ORD-00430,PROD-00114,5,1255.65,41.76
1617,ORD-00923,PROD-00292,1,2089.7,41.36
1618,ORD-00330,PROD-00198,5,605.16,25.23
1619,ORD-00820,PROD-00184,3,1074.1,11.86
1620,ORD-00535,PROD-00169,5,1973.01,1.79
1621,ORD-01097,PROD-00099,1,2147.87,24.73
1622,ORD-00357,PROD-00175,1,589.34,1.74
1623,ORD-00636,PROD-00293,6,918.12,13.91
1624,ORD-00915,PROD-00214,1,113.76,20.73
1625,ORD-00682,PROD-00126,1,1604.06,41.15
1626,ORD-99999,PROD-00036,1,341.48,32.17
1627,ORD-01015,PROD-00063,6,2106.35,6.27
1628,ORD-00300,PROD-00102,5,1117.94,12.18
1629,ORD-01290,PROD-00089,1,1570.46,32.81
1630,ORD-01156,PROD-00264,1,891.41,29.78
1631,ORD-00139,PROD-00271,5,1970.87,12.42
1632,ORD-00130,PROD-00243,3,2046.18,30.37
1633,ORD-00999,PROD-00219,-2,1285.78,1.54
1634,ORD-00790,PROD-00031,6,2171.6,30.38
1635,ORD-00626,PROD-00191,6,2327.56,21.69
1636,ORD-00258,PROD-00044,5,2402.33,24.81
1637,ORD-01005,PROD-00028,6,1432.67,13.32
1638,ORD-00079,PROD-00043,7,853.97,17.26
1639,ORD-01291,PROD-00072,7,1586.32,38.53
1640,ORD-01000,PROD-00054,3,1053.73,33.19
1641,ORD-00138,PROD-00155,2,1357.49,0.48
1642,ORD-00182,PROD-00215,3,2407.58,28.65
1643,ORD-00891,PROD-00236,6,2269.07,26.21
1644,ORD-00114,PROD-00133,1,489.52,2.07
1645,ORD-00353,PROD-00215,6,865.14,25.4
1646,ORD-00989,PROD-00016,5,2145.48,14.05
1647,ORD-01009,PROD-00199,6,507.46,17.23
1648,ORD-00898,PROD-00091,1,1202.52,32.55
1649,ORD-00725,PROD-00136,3,986.71,11.58
1650,ORD-00902,PROD-00282,7,1509.76,20.13
1651,ORD-00077,PROD-00275,0,984.52,137.72
1652,ORD-00452,PROD-00045,3,1675.15,35.36
1653,ORD-00346,PROD-00192,3,1055.84,40.96
1654,ORD-00626,PROD-00173,5,1633.14,22.16
1655,ORD-00300,PROD-00069,7,993.44,3.17
1656,ORD-00410,PROD-00119,3,746.34,29.73
1657,ORD-00504,PROD-00186,3,1005.47,5.86
1658,ORD-01016,PROD-00055,2,1100.18,4.82
1659,ORD-00941,PROD-00238,4,998.35,38.33
1660,ORD-00985,PROD-00288,1,1094.18,34.41
1661,ORD-01411,PROD-00015,1,621.96,41.77
1662,ORD-00449,PROD-00171,5,1804.38,11.14
1663,ORD-00422,PROD-00137,5,1971.88,34.14
1664,ORD-01241,PROD-00253,4,47.24,35.38
1665,ORD-00402,PROD-00113,1,1905.19,26.79
1666,ORD-00461,PROD-00112,6,2117.34,29.92
1667,ORD-00218,PROD-00034,-5,2449.08,17.73
1668,ORD-00466,PROD-00021,2,888.42,8.64
1669,ORD-00415,PROD-00056,4,1373.08,7.51
1670,ORD-00979,PROD-00194,4,353.49,9.93
1671,ORD-00455,PROD-00208,1,1207.25,16.4
1672,ORD-01158,PROD-00149,3,2046.61,20.7
1673,ORD-00043,PROD-00025,7,1656.79,30.32
1674,ORD-00734,PROD-00298,4,2302.36,38.9
1675,ORD-00480,PROD-00135,4,895.1,31.83
1676,ORD-00725,PROD-00044,4,2366.86,20.59
1677,ORD-00939,PROD-00013,3,1618.8,29.92
1678,ORD-00487,PROD-00161,6,1219.4,12.94
1679,ORD-00415,PROD-00146,3,1818.68,38.36
1680,ORD-01020,PROD-00189,5,1922.79,18.18
1681,ORD-00191,PROD-00085,1,601.83,37.13
1682,ORD-00406,PROD-00080,3,1341.42,43.91
1683,ORD-00319,PROD-00024,6,2498.66,9.56
1684,ORD-01427,PROD-00003,5,382.84,20.19
1685,ORD-00269,PROD-00236,6,2234.1,6.17
1686,ORD-00926,PROD-00011,2,41.16,37.83
1687,ORD-00177,PROD-00066,1,1848.14,28.7
1688,ORD-00642,PROD-00027,1,2167.61,26.97
1689,ORD-00037,PROD-00011,7,835.7,0.78
1690,ORD-00050,PROD-00117,6,1319.28,11.75
1691,ORD-00236,PROD-00170,7,131.5,34.95
1692,ORD-00806,PROD-00208,7,32.29,43.48
1693,ORD-00829,PROD-00139,7,637.81,39.19
1694,ORD-00512,PROD-00255,7,2057.53,44.81
1695,ORD-01037,PROD-00059,3,2453.22,1.71
1696,ORD-00477,PROD-00073,1,941.52,39.59
1697,ORD-00397,PROD-00138,5,1395.18,1.96
1698,ORD-00152,PROD-00106,2,833.22,6.97
1699,ORD-01210,PROD-00097,7,2044.96,44.31
1700,ORD-00054,PROD-00088,7,1141.45,43.37
1701,ORD-00204,PROD-99999,-5,1479.52,13.42
1702,ORD-01038,PROD-00089,2,1367.91,20.05
1703,ORD-00194,PROD-00001,4,2117.85,18.48
1704,ORD-01273,PROD-00194,6,1446.1,17.91
1705,ORD-00234,PROD-00258,1,1168.91,39.04
1706,ORD-00622,PROD-00019,0,1215.89,10.01
1707,ORD-00612,PROD-00273,3,969.75,26.56
1708,ORD-01124,PROD-00058,2,2409.9,1.46
1709,ORD-00495,PROD-00162,4,692.26,34.65
1710,ORD-00883,PROD-00298,2,1506.06,10.2
1711,ORD-01406,PROD-00115,3,1994.58,18.6
1712,ORD-01216,PROD-00176,1,1505.81,19.69
1713,ORD-00535,PROD-00231,4,118.99,9.03
1714,ORD-00249,PROD-00092,1,1385.58,1.86
1715,ORD-00979,PROD-00192,6,378.43,14.67
1716,ORD-01479,PROD-00173,2,245.9,6.82
1717,ORD-00802,PROD-00104,3,1106.24,43.1
1718,ORD-01157,PROD-00058,3,1361.58,14.64
1719,ORD-00109,PROD-00083,7,422.54,38.54
1720,ORD-00427,PROD-00131,4,1665.94,14.24
1721,ORD-00114,PROD-00108,3,1434.28,43.43
1722,ORD-00370,PROD-00060,6,1154.72,42.96
1723,ORD-00578,PROD-00178,3,2091.93,31.52
1724,ORD-00526,PROD-00203,3,2032.82,32.61
1725,ORD-00805,PROD-00131,6,1029.61,16.49
1726,ORD-00175,PROD-00208,7,1740.61,0.69
1727,ORD-01160,PROD-00270,7,652.1,23.82
1728,ORD-00599,PROD-00190,3,119.91,29.31
1729,ORD-00674,PROD-00155,6,1959.08,43.16
1730,ORD-01437,PROD-00030,2,541.71,14.1
1731,ORD-01107,PROD-00043,3,781.16,17.85
1732,ORD-01260,PROD-00211,2,2181.55,9.53
1733,ORD-00240,PROD-00061,5,829.92,7.98
1734,ORD-00960,PROD-00226,6,2342.64,39.13
1735,ORD-00792,PROD-00288,-1,1365.92,24.89
1736,ORD-00764,PROD-00153,7,92.52,39.94
1737,ORD-00266,PROD-00276,1,1956.87,31.36
1738,ORD-00732,PROD-00001,3,1862.93,33.54
1739,ORD-01274,PROD-00144,7,444.19,1.01
1740,ORD-00134,PROD-00091,4,1683.89,33.35
1741,ORD-00683,PROD-00099,6,2192.73,18.34
1742,ORD-00977,PROD-00135,2,1312.89,17.46
1743,ORD-00852,PROD-00237,7,845.66,24.13
1744,ORD-00588,PROD-00298,1,905.88,13.06
1745,ORD-00111,PROD-00231,3,2288.92,13.39
1746,ORD-01395,PROD-00142,6,2427.95,7.26
1747,ORD-00460,PROD-00185,3,282.96,16.9
1748,ORD-00808,PROD-00236,7,1673.76,9.58
1749,ORD-01289,PROD-00205,2,850.15,31.49
1750,ORD-00087,PROD-00288,3,1155.73,26.83
1751,ORD-99999,PROD-00209,4,531.16,20.32
1752,ORD-01391,PROD-00289,5,1536.11,4.86
1753,ORD-01485,PROD-00087,2,552.48,23.44
1754,ORD-00443,PROD-00191,6,1307.23,39.7
1755,ORD-00357,PROD-00080,7,284.57,21.02
1756,ORD-00926,PROD-00276,5,716.72,8.36
1757,ORD-00659,PROD-00195,1,2043.08,31.38
1758,ORD-01266,PROD-00127,7,331.92,33.44
1759,ORD-00192,PROD-00121,1,1094.57,39.35
1760,ORD-01349,PROD-00131,6,521.32,0.68
1761,ORD-00608,PROD-00022,0,2098.36,4.3
1762,ORD-01395,PROD-00207,1,1859.0,14.24
1763,ORD-00488,PROD-00174,1,916.74,21.39
1764,ORD-01084,PROD-00272,4,226.86,44.51
1765,ORD-01499,PROD-00257,7,1186.15,7.19
1766,ORD-00395,PROD-00178,4,1775.11,43.71
1767,ORD-01069,PROD-00210,7,1004.87,1.84
1768,ORD-01338,PROD-00296,3,2302.34,26.31
1769,ORD-00372,PROD-00023,-1,954.54,18.11
1770,ORD-00278,PROD-00197,4,1929.52,39.43
1771,ORD-00537,PROD-00236,7,767.3,12.98
1772,ORD-00005,PROD-00236,5,989.57,34.58
1773,ORD-00233,PROD-00115,7,228.25,43.74
1774,ORD-00869,PROD-00166,2,57.64,6.8
1775,ORD-00976,PROD-00154,2,523.01,21.88
1776,ORD-01015,PROD-00094,2,1215.58,32.56
1777,ORD-00826,PROD-00215,3,2302.74,24.9
1778,ORD-00921,PROD-00246,1,1689.01,33.16
1779,ORD-01499,PROD-00020,4,2457.85,22.37
1780,ORD-00570,PROD-00122,5,1517.16,34.92
1781,ORD-01088,PROD-00146,3,99.81,1.68
1782,ORD-00649,PROD-00264,3,1121.33,0.49
1783,ORD-01384,PROD-00104,1,1889.05,39.37
1784,ORD-00228,PROD-00140,2,2476.99,20.68
1785,ORD-00647,PROD-00299,7,1685.72,7.77
1786,ORD-00246,PROD-00109,6,1893.89,42.53
1787,ORD-01496,PROD-00182,7,1716.84,6.12
1788,ORD-00131,PROD-00269,4,1957.97,4.99
1789,ORD-01469,PROD-00037,6,1359.94,13.59
1790,ORD-00114,PROD-00222,2,1535.19,15.5
1791,ORD-01358,PROD-00102,1,865.74,7.58
1792,ORD-00687,PROD-00203,7,356.87,23.47
1793,ORD-01325,PROD-00174,1,146.42,41.38
1794,ORD-00536,PROD-00175,5,1891.85,21.74
1795,ORD-01468,PROD-00243,2,1062.04,41.28
1796,ORD-00520,PROD-00242,2,486.05,14.85
1797,ORD-00717,PROD-00284,2,1450.24,14.32
1798,ORD-00511,PROD-00158,6,1671.03,13.87
1799,ORD-00598,PROD-00268,4,491.25,34.83
1800,ORD-00835,PROD-00104,3,1949.87,8.67
1801,ORD-00358,PROD-99999,4,239.96,149.84
1802,ORD-00435,PROD-00129,6,718.93,15.01
1803,ORD-01001,PROD-00273,-1,958.31,24.19
1804,ORD-01487,PROD-00063,7,719.75,11.5
1805,ORD-01063,PROD-00263,2,1169.12,22.06
1806,ORD-00002,PROD-00106,6,837.17,2.92
1807,ORD-00132,PROD-00109,6,542.95,6.29
1808,ORD-01320,PROD-00009,4,2462.28,15.57
1809,ORD-01480,PROD-00096,2,2320.86,34.97
1810,ORD-00182,PROD-00004,6,829.13,12.92
1811,ORD-01497,PROD-00144,3,938.77,35.43
1812,ORD-00186,PROD-00261,2,600.73,34.62
1813,ORD-00477,PROD-00144,2,2038.38,9.76
1814,ORD-00431,PROD-00122,7,487.03,10.72
1815,ORD-00780,PROD-00028,3,322.29,42.9
1816,ORD-00509,PROD-00257,0,138.6,12.94
1817,ORD-00867,PROD-00269,2,1309.69,6.44
1818,ORD-00868,PROD-00166,1,263.4,11.52
1819,ORD-00992,PROD-00070,3,1840.0,36.87
1820,ORD-00027,PROD-00072,5,1178.18,37.43
1821,ORD-01326,PROD-00144,1,1432.41,22.53
1822,ORD-00174,PROD-00021,6,292.14,44.34
1823,ORD-00058,PROD-00238,2,1351.67,43.08
1824,ORD-00287,PROD-00105,1,2150.21,34.81
1825,ORD-01429,PROD-00112,4,526.91,28.73
1826,ORD-00773,PROD-00007,4,1372.83,16.66
1827,ORD-00415,PROD-00295,1,344.58,44.19
1828,ORD-01460,PROD-00016,4,1663.81,4.09
1829,ORD-01060,PROD-00205,4,2349.79,18.42
1830,ORD-00726,PROD-00039,2,2217.67,20.39
1831,ORD-01120,PROD-00231,2,809.72,33.75
1832,ORD-00745,PROD-00078,1,1105.07,37.92
1833,ORD-00105,PROD-00092,5,113.28,32.42
1834,ORD-00969,PROD-00046,5,1423.91,42.35
1835,ORD-00748,PROD-00100,6,1400.72,40.15
1836,ORD-00763,PROD-00273,2,1363.83,20.32
1837,ORD-00896,PROD-00100,-3,1341.66,8.86
1838,ORD-00137,PROD-00071,2,906.86,44.18
1839,ORD-00674,PROD-00133,1,1981.78,32.23
1840,ORD-01396,PROD-00212,7,1570.56,39.69
1841,ORD-00054,PROD-00267,3,2486.22,38.29
1842,ORD-00559,PROD-00245,6,1505.36,17.81
1843,ORD-00368,PROD-00178,4,2074.22,3.62
1844,ORD-01387,PROD-00051,7,512.6,33.72
1845,ORD-00611,PROD-00130,5,1332.24,0.09
1846,ORD-00171,PROD-00176,5,593.65,34.63
1847,ORD-00049,PROD-00183,2,2035.33,18.76
1848,ORD-00717,PROD-00264,4,2439.95,8.75
1849,ORD-00403,PROD-00037,3,428.76,27.12
1850,ORD-00634,PROD-00014,6,1947.52,28.46
1851,ORD-00101,PROD-00173,1,840.93,6.29
1852,ORD-00466,PROD-00084,1,1317.34,26.49
1853,ORD-00340,PROD-00207,5,779.43,9.12
1854,ORD-01009,PROD-00194,4,2038.57,19.52
1855,ORD-01485,PROD-00287,6,934.8,15.93
1856,ORD-00271,PROD-00067,6,95.26,25.09
1857,ORD-00293,PROD-00063,5,737.68,43.27
1858,ORD-01267,PROD-00083,3,1745.94,27.37
1859,ORD-00685,PROD-00198,1,1542.39,6.68
1860,ORD-00572,PROD-00028,6,53.74,20.43
1861,ORD-00793,PROD-00045,4,1056.46,5.82
1862,ORD-00037,PROD-00130,2,1325.96,9.39
1863,ORD-00938,PROD-00269,6,1392.47,13.26
1864,ORD-01219,PROD-00268,3,462.44,39.94
1865,ORD-00522,PROD-00284,1,1299.95,36.43
1866,ORD-00728,PROD-00205,5,2093.43,13.97
1867,ORD-01463,PROD-00249,2,1872.62,36.54
1868,ORD-00058,PROD-00018,3,2476.21,19.28
1869,ORD-01267,PROD-00175,4,1318.1,16.7
1870,ORD-01438,PROD-00199,6,1439.68,17.3
1871,ORD-00190,PROD-00248,0,946.94,7.01
1872,ORD-00695,PROD-00066,6,2010.27,34.88
1873,ORD-01284,PROD-00211,3,530.06,10.15
1874,ORD-01363,PROD-00099,1,408.48,34.66
1875,ORD-00288,PROD-00163,6,1729.28,26.72
1876,ORD-99999,PROD-00172,5,927.56,39.78
1877,ORD-00392,PROD-00271,6,99.6,16.28
1878,ORD-00069,PROD-00284,3,502.48,30.4
1879,ORD-00894,PROD-00145,6,2405.69,17.42
1880,ORD-01173,PROD-00220,6,1203.26,40.01
1881,ORD-00797,PROD-00286,4,2048.83,14.89
1882,ORD-00360,PROD-00002,1,306.49,35.19
1883,ORD-00216,PROD-00212,6,2145.84,11.2
1884,ORD-00829,PROD-00041,1,1294.89,39.75
1885,ORD-00855,PROD-00042,4,1948.4,41.07
1886,ORD-01102,PROD-00077,2,1146.1,21.29
1887,ORD-01410,PROD-00153,2,1594.95,8.53
1888,ORD-01415,PROD-00089,5,2330.55,42.68
1889,ORD-00140,PROD-00140,2,372.51,12.7
1890,ORD-00110,PROD-00208,6,402.34,37.12
1891,ORD-00352,PROD-00261,1,44.19,33.71
1892,ORD-00761,PROD-00209,2,1143.65,25.31
1893,ORD-00265,PROD-00245,2,1964.22,22.75
1894,ORD-00297,PROD-00047,4,203.95,10.59
1895,ORD-00275,PROD-00164,3,951.0,32.94
1896,ORD-00668,PROD-00154,5,654.29,12.11
1897,ORD-01402,PROD-00179,4,1036.39,5.67
1898,ORD-00876,PROD-00065,4,112.57,21.46
1899,ORD-01344,PROD-00242,6,1655.38,27.88
1900,ORD-01455,PROD-00133,3,670.33,20.56
1901,ORD-00624,PROD-99999,4,1431.59,30.57
1902,ORD-00331,PROD-00251,2,962.25,44.75
1903,ORD-00896,PROD-00197,3,39.85,10.52
1904,ORD-00549,PROD-00102,2,1690.86,32.42
1905,ORD-01189,PROD-00052,-2,2385.31,7.82
1906,ORD-00801,PROD-00151,2,2155.84,26.9
1907,ORD-00126,PROD-00177,7,2218.07,8.45
1908,ORD-00093,PROD-00196,1,2045.31,29.61
1909,ORD-00576,PROD-00048,1,2053.07,13.42
1910,ORD-00565,PROD-00291,5,2035.86,9.83
1911,ORD-01143,PROD-00217,7,118.97,24.97
1912,ORD-00384,PROD-00184,7,675.72,39.42
1913,ORD-00445,PROD-00234,1,269.42,1.16
1914,ORD-00098,PROD-00180,4,1447.51,7.58
1915,ORD-00566,PROD-00250,7,549.55,43.9
1916,ORD-00332,PROD-00025,4,641.85,27.02
1917,ORD-01497,PROD-00232,2,376.53,8.37
1918,ORD-00487,PROD-00205,4,2385.2,37.46
1919,ORD-01233,PROD-00030,2,722.58,22.13
1920,ORD-00838,PROD-00200,5,2022.0,3.11
1921,ORD-00927,PROD-00040,1,1500.67,22.4
1922,ORD-00192,PROD-00206,3,626.92,44.19
1923,ORD-01464,PROD-00149,2,2440.01,17.47
1924,ORD-00469,PROD-00215,2,1452.71,17.8
1925,ORD-00646,PROD-00266,4,690.21,36.24
1926,ORD-00906,PROD-00042,0,28.31,10.37
1927,ORD-00332,PROD-00041,5,329.07,44.66
1928,ORD-01251,PROD-00248,6,1843.85,15.16
1929,ORD-00580,PROD-00069,6,55.74,19.91
1930,ORD-00321,PROD-00002,6,2360.14,6.5
1931,ORD-01071,PROD-00103,3,56.22,36.99
1932,ORD-01236,PROD-00132,4,1832.5,26.27
1933,ORD-00868,PROD-00047,1,43.14,38.58
1934,ORD-00041,PROD-00078,4,1100.45,6.61
1935,ORD-00696,PROD-00209,5,263.89,12.62
1936,ORD-00963,PROD-00294,2,2139.29,18.98
1937,ORD-00359,PROD-00141,2,1551.1,27.89
1938,ORD-01418,PROD-00256,5,1814.95,42.5
1939,ORD-00821,PROD-00130,-3,811.66,8.65
1940,ORD-00006,PROD-00286,3,1973.89,39.56
1941,ORD-00917,PROD-00002,2,493.27,29.83
1942,ORD-00293,PROD-00271,2,1806.39,9.95
1943,ORD-01049,PROD-00243,1,1238.94,5.21
1944,ORD-00775,PROD-00220,5,745.31,12.14
1945,ORD-01225,PROD-00072,1,942.32,27.52
1946,ORD-00023,PROD-00250,3,2351.4,16.54
1947,ORD-00795,PROD-00129,6,2289.78,36.37
1948,ORD-00470,PROD-00238,6,408.34,18.31
1949,ORD-00333,PROD-00012,7,1493.31,7.99
1950,ORD-01305,PROD-00014,6,1723.63,43.15
1951,ORD-00580,PROD-00151,6,952.96,139.38
1952,ORD-00203,PROD-00095,3,675.03,4.18
1953,ORD-00630,PROD-00248,3,1502.56,19.7
1954,ORD-00960,PROD-00127,5,653.86,1.96
1955,ORD-00206,PROD-00290,6,334.28,40.25
1956,ORD-01437,PROD-00159,5,338.89,34.71
1957,ORD-00111,PROD-00093,5,1382.41,27.96
1958,ORD-01305,PROD-00116,2,1501.45,43.33
1959,ORD-00286,PROD-00085,2,1877.84,3.5
1960,ORD-00684,PROD-00204,2,806.42,44.06
1961,ORD-00018,PROD-00285,3,1513.97,0.54
1962,ORD-00219,PROD-00159,4,780.15,2.33
1963,ORD-01190,PROD-00001,5,674.67,43.2
1964,ORD-00150,PROD-00172,6,518.28,28.74
1965,ORD-00570,PROD-00036,2,2173.09,33.24
1966,ORD-00791,PROD-00070,7,1109.33,15.99
1967,ORD-00207,PROD-00270,5,2383.81,38.16
1968,ORD-00338,PROD-00001,1,54.11,12.09
1969,ORD-00213,PROD-00195,1,724.6,40.42
1970,ORD-00995,PROD-00037,4,1827.33,9.11
1971,ORD-00084,PROD-00209,3,1423.71,15.12
1972,ORD-00731,PROD-00008,4,1533.63,9.78
1973,ORD-01491,PROD-00222,-2,894.17,20.46
1974,ORD-00803,PROD-00173,3,139.16,2.78
1975,ORD-01445,PROD-00081,6,368.29,41.08
1976,ORD-00817,PROD-00191,6,1995.35,14.32
1977,ORD-01134,PROD-00026,7,1690.79,3.12
1978,ORD-01301,PROD-00219,6,2390.72,32.7
1979,ORD-01446,PROD-00283,6,40.33,11.04
1980,ORD-00932,PROD-00016,1,174.4,43.3
1981,ORD-00653,PROD-00104,0,2420.57,38.82
1982,ORD-00654,PROD-00128,2,2088.34,14.0
1983,ORD-00430,PROD-00022,7,1496.29,0.65
1984,ORD-00300,PROD-00234,4,1188.87,4.5
1985,ORD-00757,PROD-00110,2,2049.2,12.1
1986,ORD-01018,PROD-00295,6,2258.22,11.9
1987,ORD-00406,PROD-00033,6,841.3,1.04
1988,ORD-00332,PROD-00158,1,1938.9,28.66
1989,ORD-01031,PROD-00121,7,2412.19,7.44
1990,ORD-00334,PROD-00245,7,759.42,4.65
1991,ORD-00611,PROD-00263,7,1032.46,38.48
1992,ORD-00329,PROD-00069,1,1193.71,17.65
1993,ORD-00603,PROD-00031,7,1389.55,26.38
1994,ORD-01004,PROD-00040,6,2156.74,7.05
1995,ORD-00604,PROD-00130,5,1849.41,44.72
1996,ORD-00189,PROD-00063,1,555.92,21.45
1997,ORD-01152,PROD-00199,4,2289.35,19.31
1998,ORD-01229,PROD-00048,1,2084.28,9.66
1999,ORD-01408,PROD-00080,2,661.39,32.4
2000,ORD-00340,PROD-00180,6,1292.54,39.77
2001,ORD-99999,PROD-99999,2,1666.53,28.7
2002,ORD-00914,PROD-00263,2,45.17,31.93
2003,ORD-01066,PROD-00241,6,1072.23,12.13
2004,ORD-01383,PROD-00079,5,1925.54,40.6
2005,ORD-00625,PROD-00183,2,441.32,6.58
2006,ORD-00748,PROD-00119,7,2140.03,26.98
2007,ORD-00971,PROD-00260,-1,2379.33,26.48
2008,ORD-01130,PROD-00157,1,2425.21,31.56
2009,ORD-00177,PROD-00088,6,35.12,44.8
2010,ORD-01136,PROD-00052,3,2409.49,31.58
2011,ORD-00798,PROD-00085,5,851.65,2.98
2012,ORD-00957,PROD-00023,1,1486.61,13.26
2013,ORD-00569,PROD-00080,5,1542.75,15.59
2014,ORD-00259,PROD-00288,7,164.07,43.64
2015,ORD-01400,PROD-00140,2,979.96,31.84
2016,ORD-00993,PROD-00153,2,1154.47,3.17
2017,ORD-01291,PROD-00142,4,1940.6,30.23
2018,ORD-00724,PROD-00073,3,2304.48,10.43
2019,ORD-00505,PROD-00036,3,408.06,25.16
2020,ORD-00792,PROD-00258,1,534.36,19.49
2021,ORD-00305,PROD-00053,2,1161.23,34.02
2022,ORD-01124,PROD-00120,1,2496.14,13.62
2023,ORD-00955,PROD-00101,6,2287.98,29.94
2024,ORD-01203,PROD-00106,4,1393.03,41.2
2025,ORD-00938,PROD-00169,5,265.84,11.27
2026,ORD-01140,PROD-00104,7,1694.04,38.76
2027,ORD-01327,PROD-00023,7,707.29,23.36
2028,ORD-01019,PROD-00241,6,871.45,3.48
2029,ORD-01128,PROD-00103,2,187.62,44.42
2030,ORD-00842,PROD-00201,3,203.99,11.65
2031,ORD-00944,PROD-00058,3,654.21,20.46
2032,ORD-01020,PROD-00279,5,629.05,21.87
2033,ORD-00319,PROD-00040,1,2336.98,41.08
2034,ORD-01242,PROD-00221,2,71.38,25.72
2035,ORD-00862,PROD-00026,5,2374.23,32.78
2036,ORD-00797,PROD-00183,0,115.58,39.19
2037,ORD-00057,PROD-00137,7,1680.05,12.95
2038,ORD-00782,PROD-00137,6,2281.41,12.86
2039,ORD-00227,PROD-00240,7,1622.17,7.74
2040,ORD-00226,PROD-00094,3,213.06,1.52
2041,ORD-01238,PROD-00222,-3,1150.96,39.18
2042,ORD-01424,PROD-00006,3,785.56,3.63
2043,ORD-00967,PROD-00048,7,154.26,30.64
2044,ORD-00558,PROD-00281,1,593.59,22.32
2045,ORD-00768,PROD-00022,6,1915.68,27.53
2046,ORD-01079,PROD-00040,2,1334.02,1.77
2047,ORD-00960,PROD-00074,4,711.89,5.52
2048,ORD-01094,PROD-00095,6,255.22,11.9
2049,ORD-00903,PROD-00167,7,2324.76,7.92
2050,ORD-01132,PROD-00231,6,2357.76,26.97
2051,ORD-01100,PROD-00226,7,820.31,38.14
2052,ORD-00228,PROD-00050,2,93.51,37.44
2053,ORD-00318,PROD-00114,2,368.89,20.68
2054,ORD-00618,PROD-00228,1,1688.27,17.04
2055,ORD-00594,PROD-00150,1,612.28,23.42
