category,sales_date,daily_revenue,running_category_revenue
Home,2024-06-05,1773.64,939186.36
Home,2024-07-02,6540.62,945726.99
Home,2024-07-10,5464.4,951191.38
Home,2024-07-14,2993.99,954185.37
Home,2024-07-31,3533.35,957718.73
Home,2024-08-26,1063.29,958782.01
Home,2024-09-05,5313.95,964095.96
Home,2024-09-10,2323.41,966419.37
Home,2024-09-18,10766.49,977185.86
Home,2024-09-19,4505.99,981691.85
Home,2024-09-23,3794.44,985486.28
Home,2024-09-27,2173.95,987660.24
Home,2024-10-20,861.53,988521.76
Home,2024-10-23,120.74,988642.5
Home,2024-10-24,6230.46,994872.96
Home,2024-10-26,667.3,995540.26
Home,2024-10-30,6398.47,1001938.73
Home,2024-11-04,2580.84,1004519.57
Home,2024-11-15,1049.55,1005569.12
Home,2024-11-24,5093.77,1010662.89
Home,2024-11-28,4797.27,1015460.17
Home,2024-11-29,1400.59,1016860.75
Home,2024-12-13,762.59,1017623.34
Home,2024-12-20,11425.3,1029048.63
Home,2025-01-13,1814.73,1030863.37
Home,2025-01-24,6766.74,1037630.11
Home,2025-01-31,1079.1,1038709.21
Home,2025-02-06,5541.85,1044251.06
Home,2025-02-10,720.65,1044971.71
Home,2025-02-16,7532.69,1052504.39
Home,2025-02-17,2278.16,1054782.55
Home,2025-04-01,2169.86,1056952.41
Home,2025-04-03,9327.0,1066279.41
Home,2025-04-11,5774.51,1072053.92
Home,2025-04-18,1296.22,1073350.15
Home,2025-04-21,8771.92,1082122.07
Home,2025-05-06,2881.15,1085003.22
Home,2025-05-16,3961.32,1088964.53
Home,2025-05-29,5943.57,1094908.1
Home,2025-06-12,2237.0,1097145.1
Home,2025-06-20,454.73,1097599.84
Home,2025-07-26,1576.53,1099176.37
Home,2025-07-31,9326.2,1108502.57
Home,2025-08-02,5039.38,1113541.96
Home,2025-08-04,8705.26,1122247.22
Home,2025-08-08,4075.38,1126322.59
Home,2025-08-09,4662.3,1130984.89
Home,2025-08-14,1038.17,1132023.07
Home,2025-08-19,5443.82,1137466.89
Home,2025-08-23,6259.81,1143726.7
Home,2025-08-28,3617.77,1147344.47
Home,2025-09-05,32.37,1147376.84
Home,2025-10-29,6136.78,1153513.62
Home,2025-11-05,9992.83,1163506.45
Home,2025-11-09,1127.34,1164633.79
Home,2025-11-11,2256.04,1166889.83
Home,2025-11-18,8787.61,1175677.44
Home,2025-11-28,762.96,1176440.4
Home,2025-11-30,542.99,1176983.39
Home,2025-12-08,103.39,1177086.78
Home,2025-12-16,7827.48,1184914.26
Home,2025-12-22,10264.35,1195178.61
Home,2025-12-25,154.43,1195333.04
Home,2025-12-30,9548.15,1204881.2
Home,2026-01-21,4579.87,1209461.07
Home,2026-02-02,3811.74,1213272.8
Home,2026-02-06,988.52,1214261.33
Home,2026-02-13,373.82,1214635.14
Home,2026-02-23,7034.94,1221670.08
Home,2026-03-21,1447.36,1223117.44
Home,2026-03-28,12128.14,1235245.58
Home,2026-04-17,65.37,1235310.95
Home,2026-05-10,2005.44,1237316.39
Home,2026-05-26,2751.82,1240068.2
Home,2026-06-02,6986.74,1247054.94
Home,2026-06-12,1886.29,1248941.22
Home,2026-07-17,4582.55,1253523.77
Home,2026-07-26,6884.93,1260408.7
Home,2026-07-28,4520.34,1264929.04
Home,2026-08-02,10477.69,1275406.73
Home,2026-08-10,150572.26,1425978.99
Sports,2020-01-10,1435.3,1435.3
Sports,2020-01-13,1450.85,2886.14
Sports,2020-01-14,1277.91,4164.06
Sports,2020-01-17,6638.78,10802.83
Sports,2020-01-25,11261.92,22064.76
Sports,2020-01-29,20619.29,42684.05
Sports,2020-02-06,679.71,43363.76
Sports,2020-02-21,4470.53,47834.29
Sports,2020-02-26,2376.73,50211.02
Sports,2020-02-29,5642.15,55853.17
Sports,2020-03-06,9317.29,65170.45
Sports,2020-03-08,37297.99,102468.44
Sports,2020-03-14,1357.56,103826.0
Sports,2020-03-17,1230.68,105056.68
Sports,2020-04-03,4491.22,109547.9
Sports,2020-04-12,6147.49,115695.38
Sports,2020-04-15,3079.93,118775.32
Sports,2020-04-22,25.37,118800.69
Sports,2020-04-23,1561.08,120361.77
Sports,2020-04-28,5572.27,125934.04
Sports,2020-05-14,7018.51,132952.55
Sports,2020-05-28,5137.75,138090.31
Sports,2020-06-02,9380.35,147470.66
Sports,2020-06-07,2839.65,150310.31
Sports,2020-06-22,1308.48,151618.79
Sports,2020-06-27,949.77,152568.56
Sports,2020-07-08,10245.36,162813.92
Sports,2020-07-13,3676.8,166490.73
Sports,2020-07-15,1894.58,168385.3
Sports,2020-07-17,738.08,169123.38
Sports,2020-07-24,11629.56,180752.94
Sports,2020-08-14,293.14,181046.08
Sports,2020-08-16,5775.77,186821.85
Sports,2020-08-22,5411.44,192233.29
Sports,2020-09-11,12199.17,204432.46
Sports,2020-09-13,8857.94,213290.4
Sports,2020-09-27,562.39,213852.79
Sports,2020-10-02,355.39,214208.19
Sports,2020-10-11,520.81,214728.99
Sports,2020-10-16,1708.76,216437.75
Sports,2020-10-21,1194.06,217631.81
Sports,2020-11-19,9942.75,227574.56
Sports,2020-11-29,905.84,228480.4
Sports,2020-12-02,1938.12,230418.53
Sports,2020-12-05,4979.44,235397.97
Sports,2020-12-08,1854.32,237252.28
Sports,2020-12-25,7741.08,244993.36
Sports,2021-01-10,1704.85,246698.21
Sports,2021-01-13,1566.99,248265.19
Sports,2021-01-28,4563.08,252828.28
Sports,2021-02-17,1603.21,254431.49
Sports,2021-03-19,7719.97,262151.46
Sports,2021-03-20,1247.74,263399.2
Sports,2021-03-21,1538.74,264937.94
Sports,2021-03-25,13510.08,278448.03
Sports,2021-03-28,17292.45,295740.48
Sports,2021-04-02,7140.36,302880.84
Sports,2021-04-08,8715.61,311596.45
Sports,2021-04-14,1877.79,313474.25
Sports,2021-05-03,12134.44,325608.69
Sports,2021-05-19,1137.72,326746.41
Sports,2021-05-26,2440.77,329187.18
Sports,2021-06-08,6434.09,335621.28
Sports,2021-06-12,902.22,336523.5
Sports,2021-06-17,1300.13,337823.63
Sports,2021-06-21,13609.9,351433.53
Sports,2021-06-23,5952.35,357385.88
Sports,2021-06-25,5974.6,363360.48
Sports,2021-06-29,4391.91,367752.39
Sports,2021-07-17,2450.03,370202.42
Sports,2021-07-18,5023.57,375225.99
Sports,2021-07-29,3486.73,378712.73
Sports,2021-08-18,198.13,378910.86
Sports,2021-08-24,5722.66,384633.52
Sports,2021-08-26,264.79,384898.3
Sports,2021-08-30,4960.27,389858.57
Sports,2021-09-12,1088.09,390946.66
Sports,2021-09-14,4146.16,395092.82
Sports,2021-09-16,8049.61,403142.42
Sports,2021-09-24,658.93,403801.35
Sports,2021-09-27,2907.17,406708.53
Sports,2021-09-30,1958.34,408666.86
Sports,2021-10-07,4209.47,412876.33
Sports,2021-10-12,29.29,412905.62
Sports,2021-10-18,8307.27,421212.9
Sports,2021-10-22,640.39,421853.29
Sports,2021-11-14,881.35,422734.64
Sports,2021-11-18,10163.09,432897.73
Sports,2021-11-22,1869.42,434767.15
Sports,2021-12-11,2220.58,436987.74
Sports,2021-12-12,785.51,437773.25
Sports,2021-12-13,8144.46,445917.71
Sports,2021-12-14,4013.69,449931.4
Sports,2021-12-23,6190.5,456121.9
Sports,2021-12-24,1907.01,458028.91
Sports,2021-12-25,10547.13,468576.04
Sports,2021-12-30,18576.7,487152.74
Sports,2022-01-12,9410.94,496563.68
Sports,2022-01-25,4533.14,501096.82
Sports,2022-03-11,661.32,501758.14
Sports,2022-03-22,4243.87,506002.01
Sports,2022-04-01,2133.86,508135.88
Sports,2022-04-12,4743.68,512879.56
Sports,2022-04-23,10257.7,523137.25
Sports,2022-04-25,414.88,523552.14
Sports,2022-04-27,0.0,523552.14
Sports,2022-05-16,4874.5,528426.64
Sports,2022-05-21,5849.71,534276.35
Sports,2022-06-10,1663.54,535939.89
Sports,2022-06-15,3673.43,539613.32
Sports,2022-06-23,1822.67,541435.99
Sports,2022-07-05,14103.56,555539.56
Sports,2022-07-10,4394.64,559934.19
Sports,2022-07-24,781.67,560715.87
Sports,2022-08-07,6446.61,567162.48
Sports,2022-08-14,1002.29,568164.77
Sports,2022-08-19,802.07,568966.83
Sports,2022-08-20,3515.1,572481.93
Sports,2022-08-22,5434.5,577916.43
Sports,2022-08-24,1030.38,578946.82
Sports,2022-08-30,2432.66,581379.47
Sports,2022-09-04,858.9,582238.37
Sports,2022-09-08,380.6,582618.97
Sports,2022-09-16,2157.15,584776.12
Sports,2022-10-06,736.6,585512.73
Sports,2022-10-12,3972.19,589484.92
Sports,2022-10-15,669.7,590154.62
Sports,2022-10-22,6590.98,596745.6
Sports,2022-10-25,464.01,597209.62
Sports,2022-11-07,6460.62,603670.24
Sports,2022-11-18,598.36,604268.6
Sports,2022-11-27,2895.29,607163.89
Sports,2022-12-02,1418.69,608582.58
Sports,2022-12-05,1466.37,610048.94
Sports,2022-12-18,10063.28,620112.22
Sports,2022-12-19,12221.34,632333.57
Sports,2023-01-03,4475.99,636809.56
Sports,2023-01-06,8114.27,644923.82
Sports,2023-01-09,1342.5,646266.32
Sports,2023-01-13,1677.87,647944.2
Sports,2023-01-28,3794.47,651738.67
Sports,2023-02-04,237.48,651976.15
Sports,2023-02-14,1394.73,653370.88
Sports,2023-02-16,5484.6,658855.48
Sports,2023-02-19,1678.7,660534.18
Sports,2023-02-20,914.02,661448.19
Sports,2023-02-22,6421.92,667870.11
Sports,2023-02-23,7056.53,674926.64
Sports,2023-02-24,865.32,675791.96
Sports,2023-03-01,5483.54,681275.5
Sports,2023-03-08,1624.51,682900.01
Sports,2023-03-11,2176.46,685076.47
Sports,2023-03-20,4508.98,689585.45
Sports,2023-04-02,21527.57,711113.02
Sports,2023-04-05,6319.05,717432.06
Sports,2023-04-18,1076.68,718508.74
Sports,2023-04-27,7262.02,725770.77
Sports,2023-04-28,1239.27,727010.04
Sports,2023-04-30,966.93,727976.97
Sports,2023-05-10,5197.17,733174.14
Sports,2023-05-22,1109.14,734283.27
Sports,2023-06-02,4260.38,738543.65
Sports,2023-06-17,8670.99,747214.64
Sports,2023-06-25,2295.79,749510.43
Sports,2023-07-03,6311.69,755822.12
Sports,2023-07-16,1322.56,757144.68
Sports,2023-07-17,7643.63,764788.3
Sports,2023-07-18,145.49,764933.8
Sports,2023-07-24,1386.46,766320.26
Sports,2023-07-28,10541.46,776861.72
Sports,2023-08-01,10113.02,786974.74
Sports,2023-08-06,5005.12,791979.86
Sports,2023-08-11,11273.29,803253.14
Sports,2023-08-16,5868.93,809122.08
Sports,2023-08-18,5545.58,814667.66
Sports,2023-08-30,4446.19,819113.85
Sports,2023-09-24,216.96,819330.8
Sports,2023-09-27,1251.11,820581.91
Sports,2023-09-28,1555.95,822137.87
Sports,2023-10-05,4742.46,826880.32
Sports,2023-10-13,985.74,827866.06
Sports,2023-10-26,1099.6,828965.66
Sports,2023-10-31,1623.55,830589.2
Sports,2023-11-02,2409.61,832998.81
Sports,2023-11-24,4746.58,837745.4
Sports,2023-11-30,3672.09,841417.48
Sports,2023-12-03,3896.76,845314.24
Sports,2023-12-06,855.49,846169.73
Sports,2023-12-10,3283.62,849453.35
Sports,2023-12-18,1289.49,850742.83
Sports,2023-12-20,526.37,851269.21
Sports,2023-12-25,4328.82,855598.03
Sports,2024-01-21,1309.1,856907.13
Sports,2024-02-04,1239.27,858146.39
Sports,2024-02-05,2289.17,860435.57
Sports,2024-02-06,7233.81,867669.38
Sports,2024-02-14,222.74,867892.12
Sports,2024-02-21,8568.15,876460.27
Sports,2024-02-22,2795.96,879256.23
Sports,2024-02-25,2618.78,881875.01
Sports,2024-02-28,954.34,882829.34
Sports,2024-03-22,1428.67,884258.01
Sports,2024-03-25,5242.65,889500.66
Sports,2024-03-26,2944.62,892445.28
Sports,2024-03-30,11917.63,904362.91
Sports,2024-04-08,3611.98,907974.9
Sports,2024-04-13,107.44,908082.34
Sports,2024-04-14,647.4,908729.74
Sports,2024-04-15,8721.37,917451.11
Sports,2024-04-16,2083.3,919534.41
Sports,2024-04-23,8052.61,927587.02
Sports,2024-04-30,4730.03,932317.05
Sports,2024-05-07,1822.42,934139.47
Sports,2024-05-17,1221.29,935360.76
Sports,2024-05-27,2001.44,937362.2
Sports,2024-05-28,4297.57,941659.76
Sports,2024-05-31,987.67,942647.43
Sports,2024-06-02,8755.16,951402.59
Sports,2024-06-20,18595.82,969998.41
Sports,2024-06-23,2724.58,972722.99
Sports,2024-07-31,796.7,973519.69
Sports,2024-08-02,709.26,974228.95
Sports,2024-08-19,3629.18,977858.13
Sports,2024-08-23,4088.77,981946.9
Sports,2024-08-24,7331.14,989278.04
Sports,2024-08-26,553.76,989831.8
Sports,2024-09-03,692.16,990523.97
Sports,2024-09-05,1102.07,991626.03
Sports,2024-09-07,1747.76,993373.8
Sports,2024-09-08,225.41,993599.2
Sports,2024-09-17,6468.13,1000067.34
Sports,2024-09-19,2671.83,1002739.17
Sports,2024-09-27,3327.42,1006066.59
Sports,2024-10-02,570.77,1006637.36
Sports,2024-10-05,9041.42,1015678.78
Sports,2024-10-07,6476.32,1022155.1
Sports,2024-10-15,643.24,1022798.34
Sports,2024-10-19,10852.61,1033650.96
Sports,2024-10-23,609.4,1034260.35
Sports,2024-10-26,2024.47,1036284.82
Sports,2024-10-29,8211.36,1044496.19
Sports,2024-10-30,1035.31,1045531.5
Sports,2024-11-21,1264.59,1046796.09
Sports,2024-11-27,15389.28,1062185.37
Sports,2024-12-09,11445.04,1073630.41
Sports,2024-12-17,3819.92,1077450.33
Sports,2024-12-20,521.31,1077971.63
Sports,2025-01-21,4632.95,1082604.58
Sports,2025-01-31,3529.47,1086134.05
Sports,2025-02-01,6395.08,1092529.14
Sports,2025-02-05,7411.82,1099940.96
Sports,2025-02-06,1139.66,1101080.62
Sports,2025-02-16,4809.87,1105890.49
Sports,2025-02-17,6224.05,1112114.53
Sports,2025-02-19,13650.84,1125765.38
Sports,2025-02-25,2698.68,1128464.06
Sports,2025-02-27,690.03,1129154.09
Sports,2025-03-01,3166.04,1132320.12
Sports,2025-03-09,1143.63,1133463.76
Sports,2025-03-14,4783.46,1138247.21
Sports,2025-04-01,6368.26,1144615.47
Sports,2025-04-03,3632.8,1148248.27
Sports,2025-04-07,12669.19,1160917.46
Sports,2025-04-11,1996.21,1162913.67
Sports,2025-04-18,5844.61,1168758.28
Sports,2025-04-19,11188.71,1179946.99
Sports,2025-04-22,1161.96,1181108.95
Sports,2025-05-06,1049.65,1182158.6
Sports,2025-05-16,10023.74,1192182.34
Sports,2025-05-17,7092.91,1199275.24
Sports,2025-05-25,335.27,1199610.51
Sports,2025-05-26,8038.45,1207648.97
Sports,2025-05-29,10279.78,1217928.75
Sports,2025-06-01,4054.0,1221982.75
Sports,2025-06-05,7818.05,1229800.81
Sports,2025-06-23,1727.67,1231528.48
Sports,2025-06-24,1913.22,1233441.7
Sports,2025-07-02,296.42,1233738.12
Sports,2025-07-07,6799.9,1240538.02
Sports,2025-07-18,2585.95,1243123.97
Sports,2025-07-21,16888.68,1260012.65
Sports,2025-07-26,1487.24,1261499.89
Sports,2025-08-11,12293.95,1273793.84
Sports,2025-08-14,6292.13,1280085.97
Sports,2025-08-19,129.13,1280215.1
Sports,2025-08-23,1008.96,1281224.06
Sports,2025-08-25,844.2,1282068.25
Sports,2025-08-28,2651.37,1284719.62
Sports,2025-09-08,7402.81,1292122.43
Sports,2025-09-12,3324.36,1295446.79
Sports,2025-09-20,939.55,1296386.35
Sports,2025-09-23,773.89,1297160.23
Sports,2025-09-30,7461.67,1304621.9
Sports,2025-10-06,596.19,1305218.09
Sports,2025-10-27,943.99,1306162.08
Sports,2025-11-07,4490.14,1310652.22
Sports,2025-11-09,7610.31,1318262.53
Sports,2025-11-10,2535.36,1320797.89
Sports,2025-11-11,977.99,1321775.88
Sports,2025-11-18,7440.36,1329216.24
Sports,2025-11-28,4581.3,1333797.54
Sports,2025-11-30,6504.81,1340302.35
Sports,2025-12-02,1804.19,1342106.54
Sports,2025-12-09,16143.09,1358249.64
Sports,2025-12-16,1609.1,1359858.74
Sports,2025-12-22,646.46,1360505.2
Sports,2025-12-29,2067.77,1362572.97
Sports,2025-12-30,949.41,1363522.37
Sports,2026-01-02,2625.58,1366147.96
Sports,2026-01-07,503.54,1366651.5
Sports,2026-01-15,4988.6,1371640.09
Sports,2026-01-21,405.87,1372045.97
Sports,2026-01-28,9139.14,1381185.11
Sports,2026-01-30,2291.64,1383476.75
Sports,2026-02-14,273.74,1383750.49
Sports,2026-02-24,15521.37,1399271.87
Sports,2026-03-07,9803.78,1409075.64
Sports,2026-03-12,7302.65,1416378.3
Sports,2026-03-15,10697.11,1427075.4
Sports,2026-03-26,1371.73,1428447.13
Sports,2026-03-29,4399.29,1432846.42
Sports,2026-04-06,6530.51,1439376.93
Sports,2026-04-23,8670.32,1448047.25
Sports,2026-04-28,5429.01,1453476.26
Sports,2026-05-14,3837.8,1457314.06
Sports,2026-05-16,976.56,1458290.61
Sports,2026-06-02,910.54,1459201.15
Sports,2026-06-18,3885.32,1463086.47
Sports,2026-06-20,5824.07,1468910.54
Sports,2026-06-25,3372.77,1472283.31
Sports,2026-07-26,1629.9,1473913.2
Sports,2026-07-28,1960.68,1475873.89
Sports,2026-08-03,2459.03,1478332.91
Sports,2026-08-10,158847.92,1637180.83
Toys,2020-01-13,2439.46,2439.46
Toys,2020-01-25,30239.59,32679.05
Toys,2020-02-09,1609.32,34288.37
Toys,2020-02-19,15157.62,49446.0
Toys,2020-02-21,3807.38,53253.38
Toys,2020-02-26,7153.9,60407.28
Toys,2020-02-29,1291.98,61699.26
Toys,2020-03-06,5422.61,67121.87
Toys,2020-03-16,1882.94,69004.81
Toys,2020-03-17,1777.55,70782.36
Toys,2020-03-19,9567.38,80349.74
Toys,2020-03-23,8440.92,88790.65
Toys,2020-04-03,8948.49,97739.14
Toys,2020-04-22,372.48,98111.63
Toys,2020-04-26,3685.94,101797.56
Toys,2020-04-28,13774.08,115571.64
Toys,2020-05-14,509.24,116080.88
Toys,2020-05-15,7668.93,123749.81
Toys,2020-05-26,10589.52,134339.34
Toys,2020-05-30,7144.85,141484.19
Toys,2020-06-01,2167.04,143651.22
Toys,2020-06-07,339.53,143990.75
Toys,2020-07-17,940.49,144931.25
Toys,2020-07-23,3780.53,148711.78
Toys,2020-07-24,2878.6,151590.38
Toys,2020-08-11,3940.32,155530.69
Toys,2020-08-16,2145.3,157675.99
Toys,2020-08-29,4398.89,162074.88
Toys,2020-09-13,1600.25,163675.13
Toys,2020-09-25,4429.24,168104.37
Toys,2020-10-13,3656.45,171760.82
Toys,2020-10-21,880.11,172640.93
Toys,2020-10-26,6007.98,178648.92
Toys,2020-11-13,5532.8,184181.72
Toys,2020-11-30,9598.41,193780.13
Toys,2020-12-16,3889.51,197669.64
Toys,2020-12-25,226.2,197895.84
Toys,2020-12-30,8756.42,206652.26
Toys,2021-01-16,6021.45,212673.72
Toys,2021-01-22,3058.2,215731.92
Toys,2021-02-12,1570.19,217302.11
Toys,2021-02-17,3579.06,220881.17
Toys,2021-02-21,8525.42,229406.59
Toys,2021-02-24,4331.01,233737.6
Toys,2021-02-26,1551.71,235289.31
Toys,2021-03-05,1843.88,237133.2
Toys,2021-03-06,12869.87,250003.07
Toys,2021-03-09,5669.08,255672.15
Toys,2021-03-16,4027.48,259699.63
Toys,2021-03-19,5090.85,264790.48
Toys,2021-03-28,2039.73,266830.2
Toys,2021-04-22,6664.28,273494.49
Toys,2021-05-19,2552.58,276047.06
Toys,2021-05-22,16009.31,292056.38
Toys,2021-06-05,4003.34,296059.71
Toys,2021-06-23,3523.23,299582.95
Toys,2021-07-08,11616.46,311199.41
Toys,2021-07-17,6785.48,317984.88
Toys,2021-07-21,7140.45,325125.33
Toys,2021-07-30,960.66,326085.99
Toys,2021-08-03,2278.32,328364.32
Toys,2021-08-08,3352.15,331716.47
Toys,2021-08-24,6825.78,338542.24
Toys,2021-08-26,6129.55,344671.79
Toys,2021-09-09,1446.43,346118.22
Toys,2021-09-13,19627.19,365745.41
Toys,2021-09-14,2438.37,368183.78
Toys,2021-09-15,3324.81,371508.6
Toys,2021-09-23,3642.75,375151.35
Toys,2021-09-24,5216.76,380368.11
Toys,2021-09-25,1275.24,381643.35
Toys,2021-10-03,1805.74,383449.09
Toys,2021-10-16,5966.64,389415.73
Toys,2021-11-18,1004.64,390420.37
Toys,2021-11-21,1421.64,391842.02
Toys,2021-12-11,6217.54,398059.56
Toys,2021-12-12,300.61,398360.17
Toys,2021-12-13,17101.92,415462.08
Toys,2021-12-21,1640.04,417102.13
Toys,2021-12-25,369.35,417471.48
Toys,2022-01-09,2325.13,419796.61
Toys,2022-01-24,2224.58,422021.18
Toys,2022-02-02,822.37,422843.55
Toys,2022-02-22,723.53,423567.08
Toys,2022-03-01,4847.05,428414.13
Toys,2022-03-04,5879.51,434293.64
Toys,2022-03-11,3603.42,437897.06
Toys,2022-03-19,3336.94,441234.0
Toys,2022-03-22,3787.65,445021.65
Toys,2022-04-09,1291.28,446312.93
Toys,2022-04-23,3715.67,450028.61
Toys,2022-05-06,3938.16,453966.77
Toys,2022-05-11,13030.82,466997.59
Toys,2022-05-16,429.33,467426.92
Toys,2022-05-21,8999.65,476426.57
Toys,2022-06-06,2337.19,478763.76
Toys,2022-06-10,3681.59,482445.35
Toys,2022-06-15,8243.88,490689.23
Toys,2022-06-24,275.74,490964.97
Toys,2022-07-05,6836.6,497801.58
Toys,2022-07-18,12711.17,510512.75
Toys,2022-07-25,1504.59,512017.34
Toys,2022-07-29,4257.17,516274.51
Toys,2022-07-30,9728.43,526002.95
Toys,2022-08-04,1760.31,527763.26
Toys,2022-08-28,8714.4,536477.65
Toys,2022-09-04,3774.57,540252.23
Toys,2022-09-08,251.21,540503.44
Toys,2022-09-14,871.47,541374.91
Toys,2022-09-16,8743.85,550118.76
Toys,2022-10-14,1878.49,551997.26
Toys,2022-10-22,3270.02,555267.27
Toys,2022-10-25,6420.94,561688.21
Toys,2022-11-06,1669.7,563357.92
Toys,2022-11-14,8951.25,572309.17
Toys,2022-11-17,3265.39,575574.55
Toys,2022-11-21,6502.04,582076.59
Toys,2022-11-27,1190.62,583267.21
Toys,2022-12-10,7632.12,590899.32
Toys,2022-12-18,6319.09,597218.41
Toys,2023-01-06,5319.8,602538.21
Toys,2023-01-13,9556.47,612094.69
Toys,2023-01-21,4486.76,616581.44
Toys,2023-02-02,3925.55,620506.99
Toys,2023-02-16,705.03,621212.02
Toys,2023-02-17,4868.89,626080.91
Toys,2023-02-19,456.4,626537.31
Toys,2023-03-01,1524.95,628062.27
Toys,2023-03-11,13584.72,641646.98
Toys,2023-03-19,10365.17,652012.15
Toys,2023-03-30,11746.6,663758.75
Toys,2023-04-02,97.69,663856.44
Toys,2023-04-06,10447.65,674304.08
Toys,2023-04-27,3561.26,677865.35
Toys,2023-04-28,5111.77,682977.11
Toys,2023-04-30,2443.12,685420.24
Toys,2023-05-10,12933.72,698353.96
Toys,2023-05-12,8136.48,706490.44
Toys,2023-06-06,5359.39,711849.82
Toys,2023-06-19,9098.72,720948.54
Toys,2023-06-25,3713.33,724661.87
Toys,2023-07-05,16061.4,740723.27
Toys,2023-07-17,855.98,741579.25
Toys,2023-07-19,2289.9,743869.15
Toys,2023-08-05,2000.25,745869.4
Toys,2023-08-24,3424.99,749294.39
Toys,2023-08-30,6655.2,755949.6
Toys,2023-09-06,160.21,756109.81
Toys,2023-09-08,2906.71,759016.51
Toys,2023-09-28,2743.29,761759.8
Toys,2023-10-04,10649.48,772409.28
Toys,2023-10-05,4336.12,776745.4
Toys,2023-10-10,958.15,777703.55
Toys,2023-10-14,3228.05,780931.6
Toys,2023-10-19,7804.54,788736.14
Toys,2023-10-26,8667.42,797403.56
Toys,2023-11-02,4464.32,801867.88
Toys,2023-11-05,2737.12,804605.0
Toys,2023-11-30,19602.39,824207.39
Toys,2023-12-04,6672.61,830880.0
Toys,2023-12-18,9319.34,840199.34
Toys,2023-12-20,3360.95,843560.29
Toys,2023-12-21,2905.8,846466.09
Toys,2024-01-10,934.98,847401.07
Toys,2024-01-12,6197.42,853598.5
Toys,2024-01-21,239.89,853838.39
Toys,2024-02-02,4579.8,858418.19
Toys,2024-02-06,807.31,859225.5
Toys,2024-02-08,1401.33,860626.84
Toys,2024-02-13,12130.21,872757.05
Toys,2024-02-14,5005.76,877762.81
Toys,2024-02-15,1882.44,879645.24
Toys,2024-02-17,3466.65,883111.9
Toys,2024-02-22,18640.51,901752.4
Toys,2024-02-24,1676.81,903429.22
Toys,2024-03-10,7215.47,910644.69
Toys,2024-03-26,7161.41,917806.1
Toys,2024-03-27,428.24,918234.35
Toys,2024-04-05,4167.28,922401.63
Toys,2024-04-14,835.37,923237.0
Toys,2024-05-17,2190.73,925427.73
Toys,2024-05-20,3518.92,928946.66
Toys,2024-05-24,6964.4,935911.06
Toys,2024-05-31,1119.34,937030.4
Toys,2024-06-03,6414.19,943444.59
Toys,2024-06-05,1521.99,944966.58
Toys,2024-06-09,8412.79,953379.37
Toys,2024-06-13,3299.05,956678.41
Toys,2024-06-22,8806.85,965485.26
Toys,2024-06-23,7893.6,973378.86
Toys,2024-07-29,2574.52,975953.38
Toys,2024-07-31,6199.5,982152.87
Toys,2024-08-01,3375.86,985528.74
Toys,2024-08-19,11391.82,996920.56
Toys,2024-08-23,5539.95,1002460.51
Toys,2024-08-26,2450.92,1004911.43
Toys,2024-08-30,2349.99,1007261.43
Toys,2024-09-16,12609.32,1019870.75
Toys,2024-09-18,2186.38,1022057.13
Toys,2024-09-23,300.26,1022357.39
Toys,2024-10-05,9089.55,1031446.94
Toys,2024-10-14,4469.31,1035916.25
Toys,2024-10-15,2434.32,1038350.57
Toys,2024-10-20,8810.56,1047161.13
Toys,2024-11-12,3536.1,1050697.23
Toys,2024-11-15,1273.55,1051970.78
Toys,2024-11-21,1573.37,1053544.16
Toys,2024-11-28,7130.96,1060675.11
Toys,2024-12-02,4789.43,1065464.54
Toys,2024-12-24,5586.34,1071050.88
Toys,2025-01-15,2097.65,1073148.53
Toys,2025-01-19,1048.09,1074196.62
Toys,2025-01-31,1932.63,1076129.25
Toys,2025-02-05,1304.78,1077434.02
Toys,2025-02-16,23620.72,1101054.74
Toys,2025-03-01,13932.64,1114987.38
Toys,2025-03-10,8968.44,1123955.83
Toys,2025-03-14,15344.51,1139300.33
Toys,2025-03-18,1916.06,1141216.4
Toys,2025-04-01,11455.25,1152671.64
Toys,2025-04-19,8709.37,1161381.02
Toys,2025-05-03,3844.18,1165225.2
Toys,2025-05-04,3553.83,1168779.04
Toys,2025-05-16,7911.19,1176690.23
Toys,2025-05-23,5682.23,1182372.46
Toys,2025-06-12,3117.36,1185489.82
Toys,2025-06-20,9294.55,1194784.37
Toys,2025-07-05,3920.37,1198704.74
Toys,2025-07-14,5691.91,1204396.65
Toys,2025-07-21,1131.01,1205527.67
Toys,2025-07-31,1884.76,1207412.42
Toys,2025-08-09,975.97,1208388.39
Toys,2025-08-11,705.42,1209093.81
Toys,2025-08-14,10274.87,1219368.68
Toys,2025-08-15,1211.45,1220580.13
Toys,2025-08-27,749.31,1221329.44
Toys,2025-08-31,12810.59,1234140.03
Toys,2025-09-04,7912.3,1242052.34
Toys,2025-09-12,13990.44,1256042.77
Toys,2025-09-23,936.54,1256979.31
Toys,2025-10-12,2107.53,1259086.84
Toys,2025-11-02,2512.66,1261599.5
Toys,2025-11-04,3061.49,1264660.98
Toys,2025-11-07,12564.87,1277225.86
Toys,2025-11-09,2052.53,1279278.38
Toys,2025-11-11,5423.14,1284701.52
Toys,2025-11-16,11224.24,1295925.76
Toys,2025-11-28,25266.91,1321192.66
Toys,2025-12-01,8075.18,1329267.84
